"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/AZZAHRA+CHIPS+Banana+Chips+Green+Thai+Tea,+Coklat,+Vanilla,+Seblak,+and+Pizza/data=!4m7!3m6!1s0x2dd7fbd1443e7e77:0xe9026313e353b64c!8m2!3d-7.2720979!4d112.7558349!16s%2Fg%2F11fy8zfvcy!19sChIJd34-RNH71y0RTLZT4xNjAuk?authuser=0&hl=id&rclk=1","AZZAHRA CHIPS Banana Chips Green Thai Tea, Coklat, Vanilla, Seblak, and Pizza","5,0","(3)","","","Pizza","·","PQH4+588, Jl. Gubeng Airlangga II","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1IkCpATR6m_DGLgpIiH2HvHfdLx4rd89RZ5W0ITPvlf2jZD5bha-GSyiMelOw6B72cRGO38iv2VfA-cJ281hYM7nlKQMrMioaatjCulromWoez40_Fam4T9Yrnsr-BVbkXh3D=w92-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","",""
"https://www.google.com/maps/place/JS+Pizza+-+Genteng+Sidomulyo/data=!4m7!3m6!1s0x2dd7f9687454f84f:0xaef6781d40df6c4e!8m2!3d-7.2568383!4d112.7407112!16s%2Fg%2F11f3n3wf40!19sChIJT_hUdGj51y0RTmzfQB149q4?authuser=0&hl=id&rclk=1","JS Pizza - Genteng Sidomulyo","4,9","(61)","·","Rp 25–50 rb","Pizza","·","Jl. Genteng Sidomulyo No.11","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbcpEzr4tzQijteQcGvnVIZ1lAXEldZGHNGGZwCoZ_j5ksnIaFdWBhQftMi9pzfDvMbVjJ36aWfM-KJCokDXlGOE76SEkjCvNqriPql1IkkOC7rJJECQNuzl5tprrbybGb3M4U8fLQpfY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","enak, fresh from the oven, dan harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmM24zd2Y0MBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Foye+Bistro+-+Dharmahusada/data=!4m7!3m6!1s0x2dd7fa298a3664b5:0x7f11723724c8c223!8m2!3d-7.2670799!4d112.768992!16s%2Fg%2F11s2m1ygsr!19sChIJtWQ2iin61y0RI8LIJDdyEX8?authuser=0&hl=id&rclk=1","Foye Bistro - Dharmahusada","4,8","(834)","","","Bistro","·","Jl. Dharmahusada No.122, RT.001/RW.04","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtXV1xZ05vVk4mbfgQzcwLYrSOP9peDnK3-ZX8AuCWQPz7ZO24QizB0MXYab0UUaxiG5D4bP4_vJzB9jiAd43A8-tnZzvJmcpRq7QbwbmACWbNdOFyfMFfrRkyE8v0XE0FBNB990pe3YOX=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","truffle, gyoza enak… atmosfer dan pelayanan bagus.""","","","","",""
"https://www.google.com/maps/place/Hunk+Over+Pizza/data=!4m7!3m6!1s0x2dd7fb005d13482b:0xd57842a7cbf306b5!8m2!3d-7.284806!4d112.7362849!16s%2Fg%2F11xyjll3jj!19sChIJK0gTXQD71y0RtQbzy6dCeNU?authuser=0&hl=id&rclk=1","Hunk Over Pizza","4,6","(38)","·","Rp 50–75 rb","Pizza","·","Jl. Untung Suropati No.79","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAELKln8jYGMt9_QgSiN9_8_9GtcHkjx3joUTVV9qmg9pqLVi4eQ7gW55kq-KLJl-b_bgBOB57HzQB37zW3pbzTEMRIwLHBheIwmpbDfBLoXB9g4eHUsQWkpOKOvT_7OFSlv2hOI1oU4aajc=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Agliolio enak","Pizza","enak, rotinya empuk dan keju terasa.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4eWpsbDNqahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Pizza+Hut+Ristorante+-+Galaxy+Mall+Surabaya/data=!4m7!3m6!1s0x2dd7fa3e9e7a6325:0xcd67a1c8fdc5e29e!8m2!3d-7.2758337!4d112.782126!16s%2Fg%2F1tkfw_71!19sChIJJWN6nj761y0RnuLF_cihZ80?authuser=0&hl=id&rclk=1","Pizza Hut Ristorante - Galaxy Mall Surabaya","4,7","(922)","·","Rp 50–75 rb","Pizza","·","Galaxy Mall, Jl. Dharmahusada Indah Timur No.35-37 Lantai 1 Unit 1-106","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyNAwcGmDY4QGyqR242JBK8dM4ODABDEbMPKKOVxJlubKSAaoPM5bcCmH0Em3ODKLVAaI40c516V0_WfQN72E2H5D5vpkoizKSGaYZ6Gh-B6eFZlK-KmQ8ACNw0mxGWLUAgJdp66ycz0w=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan bareng teman teman di pizzahut, taste nya enak""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRrZndfNzEYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Franchise piza dengan beragam pilihan"
"https://www.google.com/maps/place/PizzaHAPPY/data=!4m7!3m6!1s0x2dd7f981e6a17c67:0x71e09a4d7e1959d9!8m2!3d-7.25249!4d112.7594029!16s%2Fg%2F11yfn4qwym!19sChIJZ3yh5oH51y0R2VkZfk2a4HE?authuser=0&hl=id&rclk=1","PizzaHAPPY","5,0","(5)","","","Toko Roti","·","Jl. Jagiran Gg. I No.16-B","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTchhIB75BieV2Vw4e9gFeJrtJXya2c7b4mc4yPz70n13OBuGyyeLjaJlqTtA1ZKSZwTXyCFq0auHrG-j4xRMCzyMIv-O080aLn13cnTOg3FdW2bcUZaxdKS0irXNUpxuhGCK_V8r6RyFG=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza","home made yg wajib banget dicoba..""","","","","",""
"https://www.google.com/maps/place/Almeera+Pizza/data=!4m7!3m6!1s0x2dd7f9476f48b313:0xc77f8a520b3f257f!8m2!3d-7.2592417!4d112.7662944!16s%2Fg%2F11j7vd8tz3!19sChIJE7NIb0f51y0RfyU_C1KKf8c?authuser=0&hl=id&rclk=1","Almeera Pizza","5,0","(1)","","","Pizza","·","Pacarkembang 5A No.4, RT.009/RW.07","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGwMfsVYt6D43c167BnCalcTIdoaHPnNfg9Gz462xQWTprpD7uBCWeZTPnk7h-6nNw_APyOdJRJTuX4JlmyUg2N-pHrs918O9r0FebmLuA7xb4Q9n1ZGeAMDmVb0EBpKMxoseO=w143-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","",""
"https://www.google.com/maps/place/Podang%27s+Pizza/data=!4m7!3m6!1s0x2dd7f97abf2b400d:0xc05f8120a8ce5036!8m2!3d-7.2574719!4d112.7520883!16s%2Fg%2F11fylz0yd_!19sChIJDUArv3r51y0RNlDOqCCBX8A?authuser=0&hl=id&rclk=1","Podang's Pizza","4,0","(2)","","","Pizza","·","Jalan. mahatkasan no.63 RT.30 Gatot Subroto (samping cak hari soto masuk 400meter, Kota SBY","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBUWCtN-by4oKCNR_TYW_bwsDf_G6mvKc8StKiLANDWQAa2R2djb_IH-ZnK3qx_ae8GN9RPBGOrkor3IDiZvj_NR_cibmRt6ki7y5WMw4OBaQe9IRPnIFNHIIx29ALDFR_BFc7Tg=w80-h142-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","",""
"https://www.google.com/maps/place/Holland+Bakery+-+Kertajaya/data=!4m7!3m6!1s0x2dd7fbd1dcc9f23f:0x788b9c9e314cfca9!8m2!3d-7.2776055!4d112.7540147!16s%2Fg%2F1tkgtlr1!19sChIJP_LJ3NH71y0RqfxMMZ6ci3g?authuser=0&hl=id&rclk=1","Holland Bakery - Kertajaya","4,6","(3.181)","·","$$","Toko Roti","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp2Qb9PAdjRmcVglS1NkrdTTBzvTDOMlnQApbmOCDZQRcQIrBgo4h4WOK364cllITUQgvKpHzhtbcU6scSKzK6KktYgNiJ-W1-vabq8weybfQm1MGmAdDuia2qeJfOrTJQie6KZA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pas ada promo HUT RI 77 th...23% mantap""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRrZ3RscjEYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Kertajaya No.63"
"https://www.google.com/maps/place/Ayam+Kremes+Sultan/data=!4m7!3m6!1s0x2dd7fbd0229213bd:0x9c229a06e53b22eb!8m2!3d-7.2758702!4d112.7525399!16s%2Fg%2F11t7r3hc61!19sChIJvROSItD71y0R6yI75QaaIpw?authuser=0&hl=id&rclk=1","Ayam Kremes Sultan","4,5","(52)","·","Rp 1–25.000","Restoran","·","Jl. Gub. Kertajaya V Raya No.17","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaLS_pFkMH9xD6FFcKgL1CrY9xC2br2QJbXo7EDjHvDsLLJuuxavVUTmY5RlA2vzmBGva7NzhWzRfTBzsH34QUufopJ1TmuO2lSn_xObqHy3MtTOGYyDIUYpO_sjsdGBhtHin-nC8lZYtY=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nya nyaman, bumbu ayam nya ngeresep+ayam nya empuk.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0N3IzaGM2MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/CARNIS+-+Gubeng/data=!4m7!3m6!1s0x2dd7fb16f17f2b4b:0x5cf0669c1f488c27!8m2!3d-7.2754091!4d112.7460542!16s%2Fg%2F11mvxx5wmb!19sChIJSyt_8Rb71y0RJ4xIH5xm8Fw?authuser=0&hl=id&rclk=1","CARNIS - Gubeng","4,6","(3.288)","·","$$","Pizza","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5-VUllG6O1rkLIUN9_jnoSZjflobMeT1JFH3B97UXagco4RKBo_DB-gdkPG1SWVzRyCTGlTuaMNYnZGv09vOWG8CHhan-7HaL7jkUMxw6FmLZXoj3VwGAv14bvCLGS8ROMRh2PA=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Appetizer, pasta,","pizza",", dessert, menu yg pakai nasi ada juga.""","","","","","Jl. Raya Gubeng No.96"
"https://www.google.com/maps/place/Domino%27s+Pizza+-+Kapas+Krampung/data=!4m7!3m6!1s0x2dd7f90a36b099af:0xc40cd5f8b724a91e!8m2!3d-7.2495636!4d112.7625216!16s%2Fg%2F11my1kbzk9!19sChIJr5mwNgr51y0RHqkkt_jVDMQ?authuser=0&hl=id&rclk=1","Domino's Pizza - Kapas Krampung","4,3","(446)","·","$$","Pizza","·","Ruko Putro Agung Wetan, Jl. Kapas Krampung No.71c No71 C","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_i43Y8V05HkznhL25GHPWf3nVPYsfZalUje8LxiPNDXBizS3cW6SdMD5wNYb4ASOdorSKmYLg4U0BjpniTNJ1uQRomzS7EsXnTMHQvZjGjfdummXkd_bm9OuyUYSNVcV9-KeV=w80-h104-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli choco breadsticks dan 2","pizza","fav.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFteTFrYnprORgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Resto pizza delivery yang berdiri lama"
"https://www.google.com/maps/place/Seblak+Hootzz/data=!4m7!3m6!1s0x2dd7fbbb884accd9:0xe6f22f10116c5aee!8m2!3d-7.2774551!4d112.757097!16s%2Fg%2F11t58lvqb5!19sChIJ2cxKiLv71y0R7lpsERAv8uY?authuser=0&hl=id&rclk=1","Seblak Hootzz","3,8","(157)","·","Rp 1–25.000","Seblak","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFForfQjTMB3Q81IsdSAGfPif1oAU52zHST2-Ijc-EBzYIFoCA9-bzr8pd7kSnN7wjrjBMuzvLRg-UY_FvwDtkcmj9RWeJ3pWPP_LuxIEB8-0S9_48IY22jSzsYk7PSUIznlGrSvA=w80-h119-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ENAKK BANGET, RASANYA SEDEP POLL""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NThsdnFiNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Gubeng Kertajaya IX Raya No.16"
"https://www.google.com/maps/place/Papa+Ron%27s+Pizza+-+Marvell+City/data=!4m7!3m6!1s0x2dd7fb40147cf435:0x701599c9eb5f2818!8m2!3d-7.2891487!4d112.7452273!16s%2Fg%2F11gj784yh7!19sChIJNfR8FED71y0RGChf68mZFXA?authuser=0&hl=id&rclk=1","Papa Ron's Pizza - Marvell City","4,0","(102)","·","$$","Pizza","·","PP6W+83X, Jl. Ngagel","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG54R_Q_XM6IfKqwhtOLgobAPeW3Flsn_Jd71Qu623kTgi4NoNk2ZL3wW_ZqCj7JsX9NoX-k0y_fFuSGOCAMzfI9uC9fgHeevLD7cv3OqgAWWNwsi7ZRB8XUYD5q8_XiDDlMCQR=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnajc4NHloNxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Orlando+Pizza+Surabaya/data=!4m7!3m6!1s0x2dd7f91eba4d85a5:0x201af16da8a2273c!8m2!3d-7.234618!4d112.776564!16s%2Fg%2F11hd9r7s3v!19sChIJpYVNuh751y0RPCeiqG3xGiA?authuser=0&hl=id&rclk=1","Orlando Pizza Surabaya","4,9","(170)","·","Rp 25–50 rb","Pizza","·","Jl. Bulak Rukem Timur I-i No.2","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnbrgNdy-PalbGP92hgW40UfQhtcwLo9Yi0N0uCKavwENJ7pfv2LdHBuSI1V6r0VK-LerZYg7Ag9Clz4uyeyu50V3n576oNoL0266T1PQM4NDpM_yDfjvWWXe16DXfclv56eDbDNCADmU=w80-h120-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ownernya ramah sekalii, makanan terutama","pizza","nya sangat enakkk.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoZDlyN3MzdhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Kedungdoro/data=!4m7!3m6!1s0x2dd7f9587c7e6d79:0x77e8e71008c59458!8m2!3d-7.2669134!4d112.7299413!16s%2Fg%2F1q62d75my!19sChIJeW1-fFj51y0RWJTFCBDn6Hc?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Kedungdoro","4,6","(1.819)","·","$$","Stan Pizza","·","·","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0PbFLDE6jnqgCmtADbt_8Ll9pDhLO1SJtbMpDEhfQzz_gwMdMAjXWQi8TXYJO-as2qoE0Zkk4-50y0uuNHiOI8nkLu-5VngnpBNpyOGgXIWZqpDFJX1W9ehmi8L2Va0tu7Gc=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pasti","Pizza","Hut jauh lebih jaya dengan staff yang bekerja dengan hati.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXE2MmQ3NW15GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yDD3aYOUB6bD4-EPtriE2AU&ei=yDD3aYOUB6bD4-EPtriE2AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Kedung Doro No.202 A"
"https://www.google.com/maps/place/Donat+Nananini/data=!4m7!3m6!1s0x2dd7fbf9cbef0ab1:0x427ae20ba07625e8!8m2!3d-7.2785179!4d112.7544627!16s%2Fg%2F11j24vsj14!19sChIJsQrvy_n71y0R6CV2oAviekI?authuser=0&hl=id&rclk=1","Donat Nananini","4,9","(12)","","","Donat","·","Jl. Gubeng Kertajaya VI","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD113AnCcNzq7LUisMDIVQhquWdUJrO3XmzMuv7mcTuk1no6sn4jd-N9hPMz2nWYKJ0hpt8GG7eqs6V3ylmqdJaQQ2NaiEWRxWyU_iZjIV5-jhB_xSxMODVwtAyIr2u8TcB7SEOcDIpyqK=w175-h92-k-no","https://www.gstatic.com/local/justifications/menu_highlight_24pd_G650.png","Menu yang ditandai:","pizza","","","","","",""
"https://www.google.com/maps/place/DAPUR+BUSER/data=!4m7!3m6!1s0x2dd7fbb771296155:0x4b7b2cefdb5190ac!8m2!3d-7.2755191!4d112.754094!16s%2Fg%2F11vlcrdc9_!19sChIJVWEpcbf71y0RrJBR2-8se0s?authuser=0&hl=id&rclk=1","DAPUR BUSER","5,0","(1)","","","Toko Kue","·","Jl. Gubeng Kertajaya V D No.37","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAErGCzBMs3KDTDJ5_OYvMcbewkTsm66n4Cj-BX_l-j9CaEAjO0KYzC_-NM2H6eurZQl5TTW1hIex6hlwXyDoyX7J5vvQGS_gg7IdAiNwc4Fuc5-Cj5Ys0W24xTQOLlFXlxWXauK=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kuenya rasanya enak,tempatnya bersih dan nyaman""","","","","","","",""
"https://www.google.com/maps/place/Hungry+Pizza,+Bubutan/data=!4m7!3m6!1s0x2dd7f9b4d5fafdd7:0x253151719ebd2d58!8m2!3d-7.2551598!4d112.7337076!16s%2Fg%2F11x0gyk820!19sChIJ1_361bT51y0RWC29nnFRMSU?authuser=0&hl=id&rclk=1","Hungry Pizza, Bubutan","5,0","(2)","","","Restoran","·","Jl. Bubutan No.1-7","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFF4BhtbCbrVJGv8pPPGpp_gG7jv2FOKwV2zkd9251wjuvO--sFCuJIvI9x0Ru2qYwvTeJm4nGiRnVOJZAV4QDvuN_drNJugnIkdCYWBQquQcJF35fnLMlUDT8m5oNkxUIN6MQ41ncDKSU=w80-h102-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Hungry","Pizza",", Worth it pol!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4MGd5azgyMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yTD3ad-DNauv4-EPzbOQaQ&ei=yTD3ad-DNauv4-EPzbOQaQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran+-+ITC+Pasar+Atom/data=!4m7!3m6!1s0x2dd7f911377e6915:0xfc858d7b663e0605!8m2!3d-7.2406947!4d112.7465962!16s%2Fg%2F1tgd8tvn!19sChIJFWl-NxH51y0RBQY-ZnuNhfw?authuser=0&hl=id&rclk=1","Pizza Hut Restoran - ITC Pasar Atom","4,6","(1.376)","·","$$","Pizza","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-KjuPG5SF_QJSHMSbU_DuVOjEJbyoUaB5O3nxsxtOnFjMk5T2fjedUv0x2Eh2thdUR8T1lxxSU2UglnbjkxYyyXsnCdJl4DobFLxgoU09gqYta2Q-4_hKDCePdkKSUeY89HyGvQ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak pizzanya.. pelayanannya juga mantep bgt mbaknya ramah ..""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRnZDh0dm4YADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yTD3ad-DNauv4-EPzbOQaQ&ei=yTD3ad-DNauv4-EPzbOQaQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","ITC Pasar Atom, Jl. Gembong No.20-30 Lt. 1 Blok BT/02"
"https://www.google.com/maps/place/Labaik+Pizza/data=!4m7!3m6!1s0x2dd7fb00022e24db:0xc380197915fbfdaf!8m2!3d-7.2953847!4d112.745134!16s%2Fg%2F11y8m_77z9!19sChIJ2yQuAgD71y0Rr_37FXkZgMM?authuser=0&hl=id&rclk=1","Labaik Pizza","5,0","(1)","","","Dapur Umum","·","Jl. Ngagel Rejo III B No.19","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZfWrWJpC05lylxLkCFrrUMgkjeDsEKo6R26nTg3lMG20HnJCjcXq1x70Rn4YjPo_Asgeyw35nMb0zJGukHggBSjtWyjXHPHQo4b2ogA25xkBmHCzEosNit0cJq7z__U_I2tzP=w80-h142-k-no","","","","","","","","",""
"https://www.google.com/maps/place/Pukul+Satu+Kopi/data=!4m7!3m6!1s0x2dd7fbe0a7893f01:0x821f3404de8a92d5!8m2!3d-7.2767447!4d112.7557838!16s%2Fg%2F11h5p_l04j!19sChIJAT-Jp-D71y0R1ZKK3gQ0H4I?authuser=0&hl=id&rclk=1","Pukul Satu Kopi","4,7","(759)","·","Rp 1–25.000","Kedai Kopi","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3CdMEp66leb-PBoXKlHMGCEC3ofhbheWcE1TVCImZVZPR-BQdETAb8kI9sj29ZKf80lRQrBUAIWYBKpOLkyWwFhRi8PhulZubsrQPtJhnxHO2pmhSO7ATNVAm79rLnAyPJm908g=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kesini lg bring back old memories.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNXBfbDA0ahgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yTD3ad-DNauv4-EPzbOQaQ&ei=yTD3ad-DNauv4-EPzbOQaQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Dharmawangsa No.142a"
