"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"https://www.google.com/maps/place/Warteg+Sami+Asih+Pandegiling/data=!4m7!3m6!1s0x2dd7fbae4ff57d67:0x9953825cfaec380d!8m2!3d-7.2759277!4d112.7346633!16s%2Fg%2F11gns8wbvh!19sChIJZ331T6771y0RDTjs-lyCU5k?authuser=0&hl=id&rclk=1","Warteg Sami Asih Pandegiling","4,6","(196)","·","Rp 1–25.000","Tegal","·","","·","Jl. Pandegiling No.131, RT.002/RW.02","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEip6lWtQVWBuVXhhNf3jo9fpRjC5WWKPZckJQzHL_uRXBjAbVJOOZ5gUHz0sGQQG4ejcuqGV4suRS-JGPwdlW-QRrKqdXMUrDVgU_zCpiwf0SF3RvjR-9P5Csv_954BtMmZC6AkQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makan enak dengan harga terjangkau.""","","",""
"https://www.google.com/maps/place/Warung+Makan+Tegal+Citra+Baru/data=!4m7!3m6!1s0x2dd7fbe11aa450d9:0xc459dc0999f7fb0!8m2!3d-7.2705607!4d112.7353162!16s%2Fg%2F11f5d956zs!19sChIJ2VCkGuH71y0RsH-fmcCdRQw?authuser=0&hl=id&rclk=1","Warung Makan Tegal Citra Baru","4,2","(132)","·","Rp 1–25.000","Restoran","·","","·","Jl. Kp. Malang Tengah I No.7","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuN5e2fxfboImVgA5TvVS_uul0SLBlw-7vk3J24DiJPLLXT6_95VGGgoA7vz1XDgcu-85JT2x57DlprJ4hqwWYq18rRjmoobwXz33aFLaJA0BU2a24tkBC_vk408V9nQ3JomM5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakanx enak banget.👍👍👍👍👍 Harga ramah di kantong.""","","",""
"https://www.google.com/maps/place/Warung+Makan+Tegal+AERO/data=!4m7!3m6!1s0x2dd7fbf798eb4477:0x6f7fe0e7cd9309ef!8m2!3d-7.2794739!4d112.717707!16s%2Fg%2F11gh2b7qhc!19sChIJd0TrmPf71y0R7wmTzefgf28?authuser=0&hl=id&rclk=1","Warung Makan Tegal AERO","4,2","(330)","·","Rp 1–25.000","Rumah Makan","·","","·","Jl. Jarak No.122","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG779qr9Yp152ehiFebVWYtlzLPcy2QyayBMx5dQA9bqSA2D2TozFp4hqwzXr6TvQjkJ65tmks6DsmWjFMJbeHouBydHhEtfDj4z5eVy8Zd3yr_5V_wS43acIPzAsRvldHbKSOMA5x9Ju2j=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini baru","warteg","beneran sudah enak murah dan banyak lagi porsinya.""",""
"https://www.google.com/maps/place/Belut+Suroboyo+Arie/data=!4m7!3m6!1s0x2dd7fbd33d8cceb5:0x4937bbc87a006d09!8m2!3d-7.2720027!4d112.7612653!16s%2Fg%2F11c464xvcv!19sChIJtc6MPdP71y0RCW0Aesi7N0k?authuser=0&hl=id&rclk=1","Belut Suroboyo Arie","4,5","(544)","·","Rp 25–50 rb","Restoran Masakan Belut","·","","·","Jl. Karang Menjangan No.111","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEew5YKjfMKwlNL1SsaKVHQnNSGptfTRPcMFpzRH4ZdMEyF_3EwOn4nwmaHGE2laPwi89oY6_mlTVdbB3NEDAiPC7m_ZGkEB3Yrd9E-g-cnfBbIeRVRRXbW_G-jKmjzLFeXXMMuQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""belut kering nya top abis , kangkung nya porsi nya banyak ...""","","",""
"https://www.google.com/maps/place/Warung+Ijo/data=!4m7!3m6!1s0x2dd7f95e267e0883:0x28b2dc7e6cdb288c!8m2!3d-7.263797!4d112.738656!16s%2Fg%2F11c42bb728!19sChIJgwh-Jl751y0RjCjbbH7csig?authuser=0&hl=id&rclk=1","Warung Ijo","4,4","(499)","·","Rp 1–25.000","Jawa","·","","·","Jl. Kaliasin Pompa No.63","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHV8N3xY6sF6U003gqrKhLsnkGURewHzdRqGVQRwMoGjz_92XniTqLM-OsSCY_bVcHU6I_Fem_wG5gPlzVGnJpWi6yYAyf6QhYN00O6TLTgpdHMcAm59RuyEfx63yDhxNGAG14z6w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rekomendasi makanan enak harga termasuk murah di surabaya""","","",""
"https://www.google.com/maps/place/Warung+makan+tegal+muncul/data=!4m7!3m6!1s0x2dd7fb4307129b2b:0xc5c671a4f50907d4!8m2!3d-7.2959168!4d112.74565!16s%2Fg%2F11ks498qr3!19sChIJK5sSB0P71y0R1AcJ9aRxxsU?authuser=0&hl=id&rclk=1","Warung makan tegal muncul","3,7","(38)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Ngagel Rejo No.22a","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGlPNLngP-sZ8K5_UzNv2zPsAFYIbdyLHDdoGnJ6w-5q60oW0KRGjeS9i3KXIlEz2qn2NEgN9h0_b-ZpshDwh8Wngd9zZmLawyz-YFtSk4UkF8Ez7xLUQOEszfMqwj4AUE4RE7=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan cukup lengkap dengan harga ekonomis""","","",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Mulyosari/data=!4m7!3m6!1s0x2dd7f90068174b7b:0x98bb60d9e7832d01!8m2!3d-7.2593488!4d112.7957086!16s%2Fg%2F11yr9879hl!19sChIJe0sXaAD51y0RAS2D59lgu5g?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Mulyosari","5,0","(10)","·","Rp 1–25.000","Masakan Asia","·","","Jl. Raya Mulyosari No.19B","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFM1S26BFgohn0uofu9Uw87wok6E9Ubw4E5v-We8UqaBMqan_yyCB3CdZMR9HGog67J0sDmvWQ-ITW03U8_sdvQX73knl8J8xGjOXij8z-XwTSU6VXtTGOWTZm45ytV15486zVVSdXnEBUb=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sejak buka senin, hampir tiap hari makan di","warteg","ini.""","· Tutup pukul 21.00"
"https://www.google.com/maps/place/Warung+makan+Tegal+Aero/data=!4m7!3m6!1s0x2dd7fbe890b1fd8f:0x37a1f3c896ab9d3b!8m2!3d-7.2740363!4d112.7249058!16s%2Fg%2F11qnjg2l3x!19sChIJj_2xkOj71y0RO52rlsjzoTc?authuser=0&hl=id&rclk=1","Warung makan Tegal Aero","4,3","(143)","·","Rp 1–25.000","Rumah Makan","·","","·","Jl. Banyu Urip No.35 A","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqkRxRXoKxkKhrhlX_ou2fOlTyxzZXx_5hvw0ONt8NxvKysJhZ1F2F65yV3UAPwsKBqnj9getglpH5WqsdsHU0Au35j42bFVlOui3tN9FGpMUaEAvNJQzszLCNlSh6d8XMouvOOQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Serasa makan warteg2 di Jakarta.""","","",""
"https://www.google.com/maps/place/Warteg+Bu+Erni/data=!4m7!3m6!1s0x2dd7fbc5ba0e503f:0x1ea1eca2fbcb0c25!8m2!3d-7.2897826!4d112.7833198!16s%2Fg%2F11h6m4vd02!19sChIJP1AOusX71y0RJQzL-6LsoR4?authuser=0&hl=id&rclk=1","Warteg Bu Erni","3,9","(297)","·","Rp 1–25.000","Tegal","·","","·","Arief Rahman Hakim No.8 A","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF16-QDVXoBNIfQgytlrDXAebTpKwhlYzyFw9N-kYjgIYJxJMmFnYCoR_6v_Uq5ze0Ty-q6khVXhQHuObtq0_Ttp3Ti9hwnarnD-CEVRt7QZ6-P5z-zRz7yXhpgaVJMTgoV0f21=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak khas","warteg",".. semua jenis makanan sdh tersedia untuk sarapan""",""
"https://www.google.com/maps/place/Warteg+Aero+Fenomena/data=!4m7!3m6!1s0x2dd7f9e2e22ae601:0xcc1763881851a454!8m2!3d-7.2558421!4d112.7281191!16s%2Fg%2F11k3w850mv!19sChIJAeYq4uL51y0RVKRRGIhjF8w?authuser=0&hl=id&rclk=1","Warteg Aero Fenomena","4,4","(58)","·","Rp 1–25.000","Kafetaria","·","","·","Jl. Kranggan No.114","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0PiLxSZfl1_cXd7I5abp0-4VR68QxtX8wLguBirKZ0M2xSnQYtcdb79YKdGTVmbbVc2sVloURYUTXaQROp2rXoByoiVkfCeu432IZwadlR2qi5A7ZuvqOPTzfao_V2gIP8HSszg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Di Surabaya ada","warteg","murah, bersih, lauk beraneka ragam & rasanya enak.""",""
"https://www.google.com/maps/place/WARTEG+KHARISMA+BAHARI+RGP/data=!4m7!3m6!1s0x2dd7fb0052d24bbf:0x791f88e1e626e270!8m2!3d-7.2974886!4d112.7688003!16s%2Fg%2F11x68hqr_s!19sChIJv0vSUgD71y0RcOIm5uGIH3k?authuser=0&hl=id&rclk=1","WARTEG KHARISMA BAHARI RGP","4,2","(5)","","","Kedai Kopi","·","","Jl. Manyar Jaya V A No.36 C","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrOz6lREV4ruJ-wZVUjksef4lw6WCiBW_rS9Z4yRxDa0qbKoHTepzN7omCGTsKJS2FVtrjb8nyPIgdEcgESPUATnETixYGDFDBD7cIe2Kq-fWrWclbNzkjAJID6lwIXAnzlWwbpCahWSo=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak""","","",""
"https://www.google.com/maps/place/Warteg+Putri+Sami+Asih+Semolowaru/data=!4m7!3m6!1s0x2dd7fa50b66d4f81:0x522b50829c912297!8m2!3d-7.3001417!4d112.7732699!16s%2Fg%2F11d_z0584l!19sChIJgU9ttlD61y0RlyKRnIJQK1I?authuser=0&hl=id&rclk=1","Warteg Putri Sami Asih Semolowaru","4,2","(333)","·","Rp 1–25.000","Tegal","·","","·","Jl. Semolowaru No.9a","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpMH3a_xnRw_xIUFcWn1lOv-VW_2Hl-UcOsBBjKLIxDHG_1B_6ii6pGO5kJPDpqtFCMjcCPQWd7YH7APACXBn8BAu8RJqLBIHj7tkVrpsgk3nBFjCHqvqqqp3cb6NsgfMaiVBw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat makan enak dan murah meriah, cocok buat kantong mahasiswa""","","",""
"https://www.google.com/maps/place/Warteg+Putri+Sami+Asih/data=!4m7!3m6!1s0x2dd7fb4428d75c0b:0xd87dc021671a9ea2!8m2!3d-7.2691032!4d112.7273176!16s%2Fg%2F11h12g6vl9!19sChIJC1zXKET71y0Rop4aZyHAfdg?authuser=0&hl=id&rclk=1","Warteg Putri Sami Asih","4,3","(524)","·","Rp 1–25.000","Tegal","·","","·","Jl. Petemon Timur No.11","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz8B1Hbw5VAyMW8IC53rt0DMa-iXf-74Y993cvSbK6H6IGNdHk1lGVmORisTQCFipyXWnjiJ8Fplx_BPh5wwxUdq5H3C03I7P25nzIHX5XhBBcQF6K239odhHv915TIT6Lbbh7xA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung Tegal yang hadir dengan pilihan menu yg banyak dan tentunya enak.""","","",""
"https://www.google.com/maps/place/Warung+Nasi+Campur+Kanwa/data=!4m7!3m6!1s0x2dd7fbec44b5bd9b:0xd9078293ee7537f8!8m2!3d-7.284419!4d112.731153!16s%2Fg%2F1hm3yljx0!19sChIJm721ROz71y0R-Dd17pOCB9k?authuser=0&hl=id&rclk=1","Warung Nasi Campur Kanwa","4,5","(233)","·","Rp 1–25.000","Rumah Makan","·","","·","Jl. Kanwa No.12B","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsmHOBKFJY0L8LnZZnwaMpsLv4PXra7VcyGArT9R9Basa_oRWWqitfNDTbw0o9MTlx5tYq0nQfdEn9SLenIgrSXYlY5EdEkRAJyAOewUObqTFcpLBQYneYJrEz0_7LHrLeCmaE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa bungkus kuah sayur sop misalnya, harganya 5 ribu dapat banyak.""","","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Warteg+76/data=!4m7!3m6!1s0x2dd7f9390bf869e3:0x6093c03dc4d2c82f!8m2!3d-7.249683!4d112.773144!16s%2Fg%2F11ghrfpd2n!19sChIJ42n4Czn51y0RL8jSxD3Ak2A?authuser=0&hl=id&rclk=1","Warteg 76","4,7","(18)","","","Tegal","·","","·","Jl. Karang Asem IV No.69","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGF9uYnLAjQ8r2YKTeUnTZrMJvEzkTOlQ9lpmDuxO49Iw5wSf1P5d85m9GB9jXbxavnyqJh_pc2izMSuYLCbz-49F24fxfz00VKaxVSL9_rYfEsc4-3KU_nRurjPeA-ZI4E4_A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masuk lha utk","warteg",",""","· Tutup pukul 23.30"
"https://www.google.com/maps/place/Warung+Tegal+Aero+Ibu+Lina/data=!4m7!3m6!1s0x2dd7fb8283a1a97d:0x5b166bc69ffd81f3!8m2!3d-7.3079471!4d112.7247046!16s%2Fg%2F11rwnchrvr!19sChIJfamhg4L71y0R84H9n8ZrFls?authuser=0&hl=id&rclk=1","Warung Tegal Aero Ibu Lina","4,1","(198)","·","Rp 1–25.000","Restoran","","","","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-mU4mqz6BeYxskOtC-8nbl86nZniuhozjR4z1X065Plm0mSd167o7IyhWHd6UlRbiaZJMczeZPQtKRxMgmfox-H-ZPtAZFqFPOb1wI2xyOpJLl6WIpaLc3BGrAbnMXLE4idWAqA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa masih standart","warteg","pada umumnya parkir lumayan luas untuk motor.""",""
"https://www.google.com/maps/place/WARTEG+Selera+Bahari/data=!4m7!3m6!1s0x2dd7fb00721d8dc1:0xbbd2c8740175ea04!8m2!3d-7.2982829!4d112.7553947!16s%2Fg%2F11yhtprv2v!19sChIJwY0dcgD71y0RBOp1AXTI0rs?authuser=0&hl=id&rclk=1","WARTEG Selera Bahari","4,9","(7)","·","Rp 1–25.000","Indonesia","·","","Jl. Bratang Gede No.149A","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvhPySR2T27sRRil1XgIINvlsmQMJRsBtLPBf_6McmIw_J4NRQOairUcXXoseS2459SXjMiF_gmvgpEILPRY4phiL_WKgdfrJYoVWXYwT9Xg24Dc8DITQ-3aXY_1WE7f7nBKR5DMr4Weel=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""MAKANAN ENAK DAN TEMPAT BERSIH BANGET💖💖""","","",""
"https://www.google.com/maps/place/Warung+Makan+Tegal+Aero+Bu.+Sarah/data=!4m7!3m6!1s0x2dd7fb2519984f0d:0x352fab81481f5f42!8m2!3d-7.2900379!4d112.7974251!16s%2Fg%2F11h10vrkg4!19sChIJDU-YGSX71y0RQl8fSIGrLzU?authuser=0&hl=id&rclk=1","Warung Makan Tegal Aero Bu. Sarah","4,4","(48)","·","Rp 1–25.000","Tegal","·","","·","PQ5W+XXM, Arief Rahman Hakim","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSo_rhUWWKrQDCCFjJ_aHqbWwyspHNt7boYR_rp-ZFLp-BZToX8SsGL_thttrrSKbgfGXdzRi7be1mbZ5_BxndbYnqFZv-OKVt-lNwhII0jlD130ofBan2AoIgG4xLU83FwIq5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Langganan tengah malam, dengan teh hangat""","","",""
"https://www.google.com/maps/place/Warteg+Eka+Selera+Bahari/data=!4m7!3m6!1s0x2dd7f9cd10430b3d:0x84da2b532770a56c!8m2!3d-7.266669!4d112.7300765!16s%2Fg%2F11l6g9ldlf!19sChIJPQtDEM351y0RbKVwJ1Mr2oQ?authuser=0&hl=id&rclk=1","Warteg Eka Selera Bahari","3,3","(15)","·","Rp 1–25.000","Indonesia","·","","Jl Kedungdoro 185, Jl. Wonorejo I No.138 d/h","","Buka sekarang","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEC8OCEYB7Gcj9pdJyuJdRiCNI67Fuahag2RR7zJvlDSkQOpOVJc80FNhPJKetiLNnMJpZb7SqrHVC-zEpxmODBsM8I_8sA56M1zAV6z0k1kG2DCHBa2mromyxNTzxs3sX-H5Pp=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini baru ketemu nasi rames enak dan sangat…""","","",""
"https://www.google.com/maps/place/Warteg+Naik+Kelas/data=!4m7!3m6!1s0x2dd7fb8c0bb144e9:0xbbbde663a7351d10!8m2!3d-7.2980449!4d112.761841!16s%2Fg%2F11tn0wnjm_!19sChIJ6USxC4z71y0REB01p2Pmvbs?authuser=0&hl=id&rclk=1","Warteg Naik Kelas","4,3","(14)","","","Restoran","·","","Jl. Raya Manyar No.84 B","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9AGUYklp4qbZN2w0q3PjKCxGaJtKtPlCJ9ygeacN2yVbfCe9k3YRQkuTDaYPnLR1KviVN_E9BHfDqpMi3o4nlJpJuIWuFJa791krX2rVDZlhXVz4ZQdg0fsTWnoigKPTWeGll=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... tempatnya kecil tapi harga yg dipatok diatas rata-rata","warteg",".""","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Warung+Makan+Tegal+Citra+Baru/data=!4m7!3m6!1s0x2dd7fb780d90a58d:0xb54a27bbc4e7418!8m2!3d-7.3083735!4d112.7260086!16s%2Fg%2F11c0xhf4tc!19sChIJjaWQDXj71y0RGHROvHuiVAs?authuser=0&hl=id&rclk=1","Warung Makan Tegal Citra Baru","4,3","(484)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Ketintang No.45","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp5iZfrB7-NWMMxu-U4uTanXRjUUo3Ncocm_J99m2A9W541gczxFYMNqLXsdztXx2aArU6Ex9JcbZcTaiFy02VOvfA4w1w008bdY1sy8_-W8YY-qVUrtYQFoT6TYhGHEiQzJCo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk menu banyak...harga","warteg","lumayan lah...""",""
"https://www.google.com/maps/place/Warteg+Kharisma+Bahari+Lite+by+erytomo/data=!4m7!3m6!1s0x2dd7fbe61d11ed43:0xc6ea96010c44095f!8m2!3d-7.2851142!4d112.801679!16s%2Fg%2F11ms2t6_wl!19sChIJQ-0RHeb71y0RXwlEDAGW6sY?authuser=0&hl=id&rclk=1","Warteg Kharisma Bahari Lite by erytomo","5,0","(9)","·","Rp 1–25.000","Tegal","·","","Jl. Kejawan Gebang No.38","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv3QttSjXmr_z5E4JTJ0WyRPggNY2G5hN7cJYf_IuuA6Yu78x-WoGuK4Gub61k2-VrN-lZI2gsaVGmmj7M9R44PfFoQDDqe0OqO1EexgtBrnjHveKD5TGRTktAOMXF4RaTbRLHmTtyLpE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan enak rasa pas dan murah pas di kantong""","","","· Tutup pukul 20.00"
"https://www.google.com/maps/place/Warteg+aero+fenomena/data=!4m7!3m6!1s0x2dd7fbb8151d9237:0x626d897e3b627449!8m2!3d-7.2938511!4d112.7250645!16s%2Fg%2F11l1n7ds12!19sChIJN5IdFbj71y0RSXRiO36JbWI?authuser=0&hl=id&rclk=1","Warteg aero fenomena","3,9","(54)","·","Rp 1–25.000","Nasi","·","","·","Jl. Wonosari Kidul No.161","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4MvgloIQoWcIYPkxlBjr8I_H5Nk5UG_X5B_XceNNJQ3PKhXKdidMpKxd8BO5k3U1VDd7YyVZCp2SJLCWDxwQ3Gsh1M9JRL0b9PTU6vKb5fTwyVzmmrwSM2QupYAU5WUp4gqzx=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan Murah meriah 24 jam... sesuai dengan lidahnya para ...""","","",""
"https://www.google.com/maps/place/Warteg+Putri+Sami+Asih+Kalibutuh/data=!4m7!3m6!1s0x2dd7f9a3e56e9887:0x2044fd5eeea43a2c!8m2!3d-7.2547699!4d112.7197819!16s%2Fg%2F11gvdj7ctn!19sChIJh5hu5aP51y0RLDqk7l79RCA?authuser=0&hl=id&rclk=1","Warteg Putri Sami Asih Kalibutuh","4,4","(359)","·","Rp 1–25.000","Tegal","·","","·","Jl. Kalibutuh No.8","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEft1C4dWI33RNHrsUzpAFJ6ToAAxs8wnguV6jenGEv9AiNGJTvVmp7weQSWGIY9Pvanm55kwMOYrzMefh0IQvakKw-XsdhGuNWiNLfVYmw0VWpElI5devECkPEspwFzr8qMNYkSvYr8kqR=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung Tegal dengan harga murah dengan banyak macam variasi makanan""","","",""
"https://www.google.com/maps/place/Warteg/data=!4m7!3m6!1s0x2dd7f909be29a269:0x45b7140f5133779a!8m2!3d-7.2640929!4d112.7736005!16s%2Fg%2F11j1svnkh7!19sChIJaaIpvgn51y0RmnczUQ8Ut0U?authuser=0&hl=id&rclk=1","Warteg","5,0","(1)","","","Tegal","·","","·","PQPF+9C9, Jl. Kaliwaron","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XD7uxJI9l9R6TyH4nFHdcA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=164.33762&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Bahari/data=!4m7!3m6!1s0x2dd7fb75fd012d99:0xcf7ec9af51f91c65!8m2!3d-7.3081394!4d112.7333022!16s%2Fg%2F11b6b91llm!19sChIJmS0B_XX71y0RZRz5Ua_Jfs8?authuser=0&hl=id&rclk=1","Warteg Bahari","4,6","(290)","·","Rp 1–25.000","Tegal","·","","·","Jl. Jetis Kulon No.12","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4IP71Qdirmk6_h5XO-qZZ3KtMK5hfjpO4eNs1G4xxmSlq0fZYWzDyDkU49PGKt92UVxF3jdJ87NlU40pmKItJlReF48-xUnqI0ZZ-d67YHIXYg0dSdQDv7cKCqq-EG57Wias=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","warteg","bahari emang top markotop ,thebest pokoknya.""","· Tutup pukul 20.00"
"https://www.google.com/maps/place/Dapoer+Mama+Merr/data=!4m7!3m6!1s0x2dd7f9000291b0fd:0x6ef8da2de1778788!8m2!3d-7.2543964!4d112.7823774!16s%2Fg%2F11y67h5mkd!19sChIJ_bCRAgD51y0RiId34S3a-G4?authuser=0&hl=id&rclk=1","Dapoer Mama Merr","5,0","(13)","·","Rp 1–25.000","Restoran","·","","Jl. Dr. Ir. H. Soekarno Jl. Merr Kalijudan No.10","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNSOIOKiYOWiOnbCkBlkj9XD4g5InwHzqhFPObyrKw4REC1xNne4Lm5aneER5dTCdSMaBJLFW1pKiS2fCrdnPbGp7nWrNnRY5LulWhneBoQh9ZUyAvFW0XNy1qsOY92PN7v0eD--6729pE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya murah , enak top.""","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/Warteg+MAFIOSO+BAHARI/data=!4m7!3m6!1s0x2dd7fb00093ef56b:0x71641a15d1c503fc!8m2!3d-7.2963991!4d112.7452052!16s%2Fg%2F11xs78npll!19sChIJa_U-CQD71y0R_APF0RUaZHE?authuser=0&hl=id&rclk=1","Warteg MAFIOSO BAHARI","5,0","(2)","","","Brunch","·","","Jl. Ngagel Rejo Kidul No.17, RT.007/RW.02","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEL36LVkfdc6LM8HUPhhL4FoGIp2BxbSbAovDQ4vtd5Ey_nEeEEG-Im1s-_STp4FoeZ-iH9P63e6zO7KoXfgC6Uknnn6APwUPz4A51e3rUKnUXO-V8TUh3DIcLY8zb-1v6lzHch9MHB1UJ=w80-h142-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg/data=!4m7!3m6!1s0x2dd7f909be29a269:0x45b7140f5133779a!8m2!3d-7.2640929!4d112.7736005!16s%2Fg%2F11j1svnkh7!19sChIJaaIpvgn51y0RmnczUQ8Ut0U?authuser=0&hl=id&rclk=1","Warteg","5,0","(1)","","","Tegal","·","","·","PQPF+9C9, Jl. Kaliwaron","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XD7uxJI9l9R6TyH4nFHdcA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=164.33762&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Modern+Bahari+-+Panjang+Jiwo/data=!4m7!3m6!1s0x2dd7fb004ba3d1e9:0x466631721f4ec546!8m2!3d-7.3137775!4d112.7656212!16s%2Fg%2F11w267f2j5!19sChIJ6dGjSwD71y0RRsVOH3IxZkY?authuser=0&hl=id&rclk=1","Warteg Modern Bahari - Panjang Jiwo","4,3","(31)","·","Rp 1–25.000","Tegal","·","","Jl. Raya Panjang Jiwo Permai No.N 0, RW.42","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHec53tGY9lzgtWyyTTz-sLDXlQcOiSuBuwj5RPaJR21BDJe3abFECrnGzppS-nqrKx62g1-DFy_GhmUJGllFo5bw-kCreuliEgM6j8YFArsJBoLWD8Nrr2h5GAhc_1mqmP6VvL=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan enak, harga murah.""","","",""
