"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 6","W4Efsd 7","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Corica+Pastries+Biliton/data=!4m7!3m6!1s0x2dd7fbdac8d42b01:0x5f843472f513c9ba!8m2!3d-7.2763638!4d112.7491159!16s%2Fg%2F11cncmbwkf!19sChIJASvUyNr71y0RuskT9XI0hF8?authuser=0&hl=id&rclk=1","Corica Pastries Biliton","4,6","(1.287)","Toko Roti","·","Jl. Biliton No.40A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiDu5xuEUDAG_JjqZGxPjqW27bjtCdgCwt4ruo_keGfHYR4bG0AGblNpzhAZvmA39eLLfqSMQ-Gi9OFpaxTseqd-M72n2qae-Nt3j1xxlPF-khG_v8m3r4qq2f0AXR6bejjawyqA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya 24rb
Minumnya pesen","ice","coffee latte, rasa kopinya cukup kuat.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbmNtYndrZhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=EzL3aY7WE_iw4-EPytXx6Ao&ei=EzL3aY7WE_iw4-EPytXx6Ao&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Gallery+Pop+Ice/data=!4m7!3m6!1s0x2dd7f90160f25d7d:0xee7a8026e262fe7f!8m2!3d-7.2296039!4d112.7571391!16s%2Fg%2F11b6z43wjb!19sChIJfV3yYAH51y0Rf_5i4iaAeu4?authuser=0&hl=id&rclk=1","Gallery Pop Ice","4,7","(51)","Es Krim","·","Jl. Tenggumung Baru No.167B, RT.001/RW.09","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFg-5W6Vl5vdnq2qZ4GK6Ge7nx3xkk8nMczWdak1KAXmoSDCDE6s9o4gFLJIBUoF766K-xJeqDDsEozouFfNg5Q1IvH-y-xoDgRLsTrFR4O3Z9UDrjq9j-yWTexjtKfbo0ecrk2=w80-h106-k-no","","Drive-through","","","","",""
"https://www.google.com/maps/place/Es+Lilin+Kacang+Hijau+Bu+Soenarijah/data=!4m7!3m6!1s0x2dd7fb003e8ea555:0xeafda1f95e22326a!8m2!3d-7.2679162!4d112.7533747!16s%2Fg%2F11w34_msyn!19sChIJVaWOPgD71y0RajIiXvmh_eo?authuser=0&hl=id&rclk=1","Es Lilin Kacang Hijau Bu Soenarijah","","","Es Krim","·","Gubeng Masjid V No.9-B, RT.007/RW.07","Segera tutup","· 19.00 · Buka Sen pukul 10.00","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Nyoklat+Klasik/data=!4m7!3m6!1s0x2dd7fb987ba05a0f:0xbbac4dea91cf6cae!8m2!3d-7.2742036!4d112.7599539!16s%2Fg%2F11rjq78szh!19sChIJD1qge5j71y0RrmzPkepNrLs?authuser=0&hl=id&rclk=1","Nyoklat Klasik","5,0","(6)","Kafe Coklat","·","PQG5+8X8, Jl. Srikana Tim.","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq1jpma0gVk_hzo0xHzNKN-bkPSMtR7DhutmgthuSQU6D9az4ncXAnfDjJoAUFQUaWcgtVf7T123OBqQb3ggESapSxwh_T_iQThNUT0TQMbrW-WHhO5fcUVA4b87YzcnvtD3SlTg=w80-h141-k-no","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/D%26F+Ice+Cream/data=!4m7!3m6!1s0x2dd7f9653bdc2537:0x376458e40bbc32d3!8m2!3d-7.2402886!4d112.756403!16s%2Fg%2F11hdnm4pd6!19sChIJNyXcO2X51y0R0zK8C-RYZDc?authuser=0&hl=id&rclk=1","D&F Ice Cream","5,0","(1)","Es Krim","·","Jl. Kenjeran Gang IV No.20","Buka","· Tutup pukul 21.00","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Pukul+Satu+Kopi/data=!4m7!3m6!1s0x2dd7fbe0a7893f01:0x821f3404de8a92d5!8m2!3d-7.2767447!4d112.7557838!16s%2Fg%2F11h5p_l04j!19sChIJAT-Jp-D71y0R1ZKK3gQ0H4I?authuser=0&hl=id&rclk=1","Pukul Satu Kopi","4,7","(759)","Kedai Kopi","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGItIyzVx3KxQxhwKFhsNrOPwScxSZnsO9jhbr-9mtG12C7oYJhcwHi1zroXYvmSRb0wisBXquWqoHjDAqWmbC7hcHTltqMy2elm-zsvKv4NQ0OM2Jnueb6ubOV8SdSyq3HAnPu5A=w80-h99-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget kopi susu psk creamnynya langganan!!""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNXBfbDA0ahgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=EzL3aY7WE_iw4-EPytXx6Ao&ei=EzL3aY7WE_iw4-EPytXx6Ao&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Boncafe+-+Manyar+Kertoarjo/data=!4m7!3m6!1s0x2dd7fa325f455213:0xa1d9275ec60f5a2c!8m2!3d-7.2772915!4d112.765996!16s%2Fg%2F1tf4_hbg!19sChIJE1JFXzL61y0RLFoPxl4n2aE?authuser=0&hl=id&rclk=1","Boncafe - Manyar Kertoarjo","4,7","(7.042)","Es Krim","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtGrGLN9Qmv6gX8vUOyj6F41Dyir1Cgz3GCTUcLK4tcNiRONros7azZrl525OIjJy57wz2ThNLiNDI1SW97GonC9l_OdeAH0-QOIf5KtLIIbqXL_mjnh1hnkoHU_4aK97ZzBpo=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kalau ultah dinyalakan musik ultah dan dpt","es krim","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRmNF9oYmcYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=EzL3aY7WE_iw4-EPytXx6Ao&ei=EzL3aY7WE_iw4-EPytXx6Ao&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Masterr+Singapore+Ice+Cream+-+Ciputra+World+Surabaya/data=!4m7!3m6!1s0x2dd7fb8966aaaaab:0xd2ecc334bc761a3c!8m2!3d-7.2936339!4d112.7193093!16s%2Fg%2F11p_91klx4!19sChIJq6qqZon71y0RPBp2vDTD7NI?authuser=0&hl=id&rclk=1","Masterr Singapore Ice Cream - Ciputra World Surabaya","4,6","(51)","Es Krim","·","Mall Surabaya, Ciputra World, Jl. Mayjen Sungkono No.78","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtlfY4t2eMmX-yx4N83CrhNXfzct58bj7hshfGQFwUh32gUfV-86daEZGjOXyjp-H82ljKYEcnMWpBZlauYtR0HOm5IOBMSlYIghaTzZ08ZugFxNrU_ODERE-QYDeYEhg-TKQ-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli ogura red bean","es krim","nya enak sekali memang","","",""
"https://www.google.com/maps/place/Es+Puter+Toeng+Toeng+9/data=!4m7!3m6!1s0x2dd7fb0063850ee7:0xbf7719dbb79659be!8m2!3d-7.2742793!4d112.7576158!16s%2Fg%2F11xv88zjyt!19sChIJ5w6FYwD71y0RvlmWt9sZd78?authuser=0&hl=id&rclk=1","Es Puter Toeng Toeng 9","","","Es Krim","·","Jl. Gubeng Kertajaya IX Raya No.2, RT.011/RW.05","Tutup","· Buka Sen pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=btp0cR-jJSbSfac7XW1Mzw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=82.272705&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/Minimelts/data=!4m7!3m6!1s0x2dd7f96292afa13f:0x770ecd309b547188!8m2!3d-7.2648!4d112.748633!16s%2Fg%2F1pzy5gl7_!19sChIJP6GvkmL51y0RiHFUmzDNDnc?authuser=0&hl=id&rclk=1","Minimelts","3,6","(17)","Es Krim","·","PPPX+3FJ","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDdjT4b8T6EYVGCgE2d0HL0ThzNyKql5s-CaSNAFSmVtR-DJ8oHBxya5IZOqbxTT47UzkXK44I2MIprKQQsbkHT-WPCibXFZp_wHR3XDz3LjXNDybmihpSeHzfiXl1KklMpxH6Gg=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak","es krim","nya""","","",""
"https://www.google.com/maps/place/Gulu+Zhuan+-+Plaza+Surabaya/data=!4m7!3m6!1s0x2dd7f9005d31f7ef:0xdcaf1ac71291e3f0!8m2!3d-7.2654014!4d112.7491732!16s%2Fg%2F11vqt2j92m!19sChIJ7_cxXQD51y0R8OOREscar9w?authuser=0&hl=id&rclk=1","Gulu Zhuan - Plaza Surabaya","4,5","(2)","Es Krim","·","PPMX+RMM","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhvO-1t-G_HcR-P7-Q8JOgPYzgQJf8L1ARHa2xZRDJNA87PxDmAYRtQarF6bJgi0Bqz8UvYg-8gyKWNycFSLLnL7uz-JEnioH-cND6D18DWJjL-MqWmY1zh_KcRXBlLWpBivA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","krimnya enak tapi pelayanannya tidak memuaskan.""","","",""
"https://www.google.com/maps/place/Earl%27s+Ice+Cream/data=!4m7!3m6!1s0x2dd7fbdf88f2f583:0xf7b8086a6e7f95f9!8m2!3d-7.267186!4d112.741178!16s%2Fg%2F11cmyx17yd!19sChIJg_XyiN_71y0R-ZV_bmoIuPc?authuser=0&hl=id&rclk=1","Earl's Ice Cream","","","Es Krim","·","Ranch Market Nomer 16-18, Jl. Basuki Rahmat","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vCO-UjXqf6Yp2KYDd_aBJw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=321.1138&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/Aljaya+Terang+Bulan+%26+Martabak/data=!4m7!3m6!1s0x2dd7fbd2ca0b4775:0x27b13b0c753c2905!8m2!3d-7.2744784!4d112.7625605!16s%2Fg%2F11f_1cx3ng!19sChIJdUcLytL71y0RBSk8dQw7sSc?authuser=0&hl=id&rclk=1","Aljaya Terang Bulan & Martabak","4,1","(94)","Martabak","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqwlZYTjL_jcWd8FlFyaz9zH1Ao65BWTbS5TRm4u3BtAprT4MF9CsjyIA8lkfCCTQlmkqOCxWQcumRMbTUyhpzXPG5e5x4tgTAj4f0UGH-Yj1fz1fgEVlcUERmPPye65E2UAP0=w80-h106-k-no","","Makan di tempat","Bawa pulang","Pesan antar","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmXzFjeDNuZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=EzL3aY7WE_iw4-EPytXx6Ao&ei=EzL3aY7WE_iw4-EPytXx6Ao&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mixue+Ice+Cream+%26+Tea+-+Mulyosari/data=!4m7!3m6!1s0x2dd7f9fece4fbe7f:0xbdd499faa5fa5994!8m2!3d-7.2635713!4d112.7954703!16s%2Fg%2F11rtvtl6d9!19sChIJf75Pzv751y0RlFn6pfqZ1L0?authuser=0&hl=id&rclk=1","Mixue Ice Cream & Tea - Mulyosari","4,6","(583)","Es Krim","·","Jl. Raya Mulyosari No.110","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyejeQ11K0ATqg2kruWJA7TZbRnTXjDoX_Mmu0WJtI3-eXsisKARx6udusbL08b7kQppdYBfkkyKKxRIc072uqXzsXw3_RwPHI2-wpzZYI9y9oMLwZ3zgbBFHjuzRNJ2CkstixXg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es krim","nya mantep, berasa susu banget enak pokoknya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFydHZ0bDZkORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=EzL3aY7WE_iw4-EPytXx6Ao&ei=EzL3aY7WE_iw4-EPytXx6Ao&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ketan+Susu+Long+Hour/data=!4m7!3m6!1s0x2dd7fbcd38924c0f:0x42768a2a65272e6b!8m2!3d-7.277294!4d112.761895!16s%2Fg%2F11cjp5k10p!19sChIJD0ySOM371y0Ray4nZSqKdkI?authuser=0&hl=id&rclk=1","Ketan Susu Long Hour","3,3","(3)","Kedai Hidangan Penutup","·","Jl. Raya Menur No.24","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aM34XUJT8RaXRpTtgUqsaA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=253.53123&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Seruniboga/data=!4m7!3m6!1s0x2dd7fbca4f3f324f:0x64c3582c40fc4832!8m2!3d-7.2699825!4d112.755446!16s%2Fg%2F11j4qjcvbm!19sChIJTzI_T8r71y0RMkj8QCxYw2Q?authuser=0&hl=id&rclk=1","Seruniboga","5,0","(4)","Toko Kue Pernikahan","·","Jl. Dharmawangsa V","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPAI1JS5ng-jt_QG2xWFumqs_puDUTXlU0wlLPPqXCj2iGIzGCxCNXilrhFt2xVO7G9mPqe75p07ZyiDPMH36oq_jzLZb1_I7yzN-6d7GR0C-CuRLVY0PvvqD5h-EsKOeRGX9E=w162-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tambah ada yang baru""","","","","",""
"https://www.google.com/maps/place/Loure+Gelateria/data=!4m7!3m6!1s0x2dd7fd2b2ba72f05:0xae89c7c46e555d84!8m2!3d-7.2891414!4d112.6757233!16s%2Fg%2F11s8fbtyq6!19sChIJBS-nKyv91y0RhF1VbsTHia4?authuser=0&hl=id&rclk=1","Loure Gelateria","5,0","(1.126)","Es Krim","·","Pakuwon Mall, Lt. 2M","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhfu3EydbpK530S4sMCFXVW6c2LIN3VJhMjn34bN7mo1bqiT6hH39MDn1SH9ej1dNKTT7g226RZzvAK4M3T57STZu8iCMUZxPM4X9Yho3m_a8rzb4DMm_Qyismq1CRI-kkmwmJkQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak sekali rasa","es","krimnya dan harganya tidak terlalu mahal.""","","",""
"https://www.google.com/maps/place/Usaha+Perlengkapan+Ice+Cream/data=!4m7!3m6!1s0x2dd7f90a9179d63f:0x81aace1125f7353f!8m2!3d-7.244065!4d112.761812!16s%2Fg%2F11d_74zf75!19sChIJP9Z5kQr51y0RPzX3JRHOqoE?authuser=0&hl=id&rclk=1","Usaha Perlengkapan Ice Cream","4,2","(5)","Es Krim","·","Gg. Buntu I No.40","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsi3D0NSm-m-emt-FRF64Sisc8XznfHa9z23eIMX0uX3U4KuktzF8VW4c1S3wJ-gqyvKJFuK0Lsjf5nRXlM_wPeee772fg-njBXN2-5l4J8yb7dYBGpwsssw0Fod3QHlZPpmqt=w80-h106-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/produsen+es+cream+HDST/data=!4m7!3m6!1s0x2dd7f900561009c7:0x66d402f12850a2c!8m2!3d-7.2530422!4d112.7543755!16s%2Fg%2F11vm97qnbm!19sChIJxwkQVgD51y0RLAqFEi9AbQY?authuser=0&hl=id&rclk=1","produsen es cream HDST","5,0","(3)","Es Krim","·","Jl. Terong No.41, RT.009/RW.02","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOBuhjt35T6lw3MDnFuBInUI0FfCuwQQud0rwXi1qqF6A1YLJsM1SCE2AbFvWvuDlq7JLH2lQ5zRHpexHHFGch3RRO1y_rHtj0_E1xBhAwFsuInA9FA-PUT2U2e96AEcuts05Fhw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Esnya enak lembut""","","","","",""
"https://www.google.com/maps/place/Baskin+Robbins+-+Grand+City+Mall+Surabaya/data=!4m7!3m6!1s0x2dd7f97cb1a6a289:0xff2464cc9ef9d964!8m2!3d-7.261605!4d112.749927!16s%2Fg%2F1pzrxnvqn!19sChIJiaKmsXz51y0RZNn5nsxkJP8?authuser=0&hl=id&rclk=1","Baskin Robbins - Grand City Mall Surabaya","4,0","(13)","Es Krim","·","Grand City, Level LG and Level 4, Jl. Walikota Mustajab No.1A","Buka","· Tutup pukul 20.00","","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/I+MADE+SARA+AICE/data=!4m7!3m6!1s0x2dd7fb70564682bb:0x4d6ec31cda42f1ca!8m2!3d-7.3155773!4d112.7297612!16s%2Fg%2F11gbldkwjt!19sChIJu4JGVnD71y0RyvFC2hzDbk0?authuser=0&hl=id&rclk=1","I MADE SARA AICE","4,5","(17)","Es Krim","·","Jl. Ketintang Baru IX No.10","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUM-FnYN0Tw2yYBIB22KGA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=43.535305&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Gelato/data=!4m7!3m6!1s0x2dd7fb4250078a25:0x301aa8b61b8e7cc!8m2!3d-7.2880835!4d112.7253586!16s%2Fg%2F11kz6dhk1v!19sChIJJYoHUEL71y0RzOe4YYuqAQM?authuser=0&hl=id&rclk=1","Gelato","5,0","(2)","Es Krim","·","Jl. Pakis Tirtosari I No.36","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yXj8ZgHDhcvkr6pqA61tsA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=76.20412&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrejZkaGsxdhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=FTL3abiCIpCY4-EPs-j28Qo&ei=FTL3abiCIpCY4-EPs-j28Qo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/H%C3%A4agen-Dazs+-+Galaxy+Mall/data=!4m7!3m6!1s0x2dd7fa2349181b4d:0xe1b1cf71c9ee8e61!8m2!3d-7.275269!4d112.782394!16s%2Fg%2F1pzw586rz!19sChIJTRsYSSP61y0RYY7uyXHPseE?authuser=0&hl=id&rclk=1","Häagen-Dazs - Galaxy Mall","4,2","(88)","Es Krim","·","Mall Galaxi, Jl. Dharmahusada Indah Timur No.35-37 GF 32","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMoF8NQqFXusi2hB0gSx2LiXxJUKF6IA_a93Yz2_y20j-ZLor7_K8s-eA8e6kaveAI7pS8AR6-necBShkT0VJlP-UXkSpQp3LXgKilXAIwJOJ3u4ae7SpfDC-juh28L1MKcLM0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semenjak pandemi, menu dan varian","es krim","yg ditawarkan jadi berkurang.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6dzU4NnJ6GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=FTL3abiCIpCY4-EPs-j28Qo&ei=FTL3abiCIpCY4-EPs-j28Qo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kembang+Gula+Limanis/data=!4m7!3m6!1s0x2dd7fb52fa125c45:0xccb6f104ccc92be9!8m2!3d-7.2712048!4d112.7546358!16s%2Fg%2F11j27f6q3m!19sChIJRVwS-lL71y0R6SvJzATxtsw?authuser=0&hl=id&rclk=1","Kembang Gula Limanis","","","Pastri","·","Jl. Gubeng Jaya IX No.34","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEK3EtIkrgEOBAk4rQ9ZFlWmEKFmDx0Rgrf_TNnK5tgs2-qkcxFE28o1Y3H0Y5iJeoSuDoD1BRZRhplD9wjOVkUmOl47aaG7iV5B5fTDInaxzvQiHLD6_maHYRxQiRTpmcE4vs_=w163-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Es+Cream+Ember+Indofood+%2F+Bulk+8+Liter+Junwangi+Store+Mulyosari/data=!4m7!3m6!1s0x2dd7fb2783130c5f:0xe81736f321e9f73c!8m2!3d-7.2697158!4d112.792208!16s%2Fg%2F11xmp03rp6!19sChIJXwwTgyf71y0RPPfpIfM2F-g?authuser=0&hl=id&rclk=1","Es Cream Ember Indofood / Bulk 8 Liter Junwangi Store Mulyosari","5,0","(10)","Es Krim","·","Jl. Taman Sutorejo Tim. No.56","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6MJ3WPo2RcjPKAZCWWbk9r5-Qov6cEhzI3rcuyoT-sG2C_tF7iFEIjWI9lZWejPpz2FXnoVrdIVauDjnFDr5CBoBjajmMZT1n1WVTKRDuBCTPm_G7p4GVvP8z_RZHGOAqEziC4j-3iLOp=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Unik banget namanya,","es","krimnya banyak pilihannya, murah2 jga""","","",""
"https://www.google.com/maps/place/Ice+Time/data=!4m7!3m6!1s0x2dd7f90010545423:0x1ad8c16b3b0bce14!8m2!3d-7.2581515!4d112.7384076!16s%2Fg%2F11vx6pkvt3!19sChIJI1RUEAD51y0RFM4LO2vB2Bo?authuser=0&hl=id&rclk=1","Ice Time","5,0","(1)","Es Krim","·","Jl. Tunjungan No.33","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK5l4gkGMoTpvi8zMuMKY8oXnXwWgDEJDHRRni0ydZXPqK_CEBgjfqTjgPg3YkzJjO303M3R3nqPnXtWys4JIf1drdRmTNkfCydBiz-LMOhJqhcugO3oCjGCJ_4eunh_Pp3d3R=w122-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/FRUT%27O+ROYAL/data=!4m7!3m6!1s0x2dd7fbf17a795bb7:0x617fc65c3ad24bde!8m2!3d-7.3096864!4d112.734476!16s%2Fg%2F11sr_rbw13!19sChIJt1t5evH71y0R3kvSOlzGf2E?authuser=0&hl=id&rclk=1","FRUT'O ROYAL","4,5","(14)","Es Krim","·","food society, Royal Plaza","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7-7lIknnojIIOZJOUZpOH2lnqZ6mN6ZcojpCzeDxHUNJc48sx39nA3EaLExxGgo5Hxcsnc6KsJF5F8ZxSQvUTKn2n82mHjJGWmwa1kktEPTw2FO1du-OH9RGFdmx2XUjRoITkqA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga jg terjangkau 2 scoop 2 rasa 25rb dengan mangkuk.""","","","","",""
"https://www.google.com/maps/place/Frut-O+gelato/data=!4m7!3m6!1s0x2dd7f92698b1e0f9:0x96674ad808df8389!8m2!3d-7.261878!4d112.7392356!16s%2Fg%2F11h1z2by0w!19sChIJ-eCxmCb51y0RiYPfCNhKZ5Y?authuser=0&hl=id&rclk=1","Frut-O gelato","3,5","(37)","Es Krim","·","Tunjungan Plaza 1, Jl. Basuki Rahmat No.8-12 5","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-PRxMh9gqd26bVBlIUyeIF3_yM4NzXDwuoXn0gOKucY2CI2BzI1yXIBr31dyZGOlm6tDP_2Vb98ggAqSvkC72MZ2b-lZfCwlyBEMmIpAZG2dNJJB-cuQzgHobDYeR-7wpZugvSA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Di","toko","gelato mana saja biasanya ada tester.""","","",""
"https://www.google.com/maps/place/Pocoyo/data=!4m7!3m6!1s0x2dd7f96236d99167:0xf77af8826844d38!8m2!3d-7.2651011!4d112.7486277!16s%2Fg%2F11cjp7sthz!19sChIJZ5HZNmL51y0ROE2EJoivdw8?authuser=0&hl=id&rclk=1","Pocoyo","3,1","(15)","Es Krim","·","nomor 33-37 Genteng Delta Plaza Lantai 1, Jl. Pemuda","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHS5mjgabeywC0kqOw8An3OAthQKsTI3WLuEDh3xsv1jIBSikeICshpyuV6Me0cC4UckfzhxYXszo-hk6CJpLRa5clO61Gx4gLFCTmp_0PK9qKm7bs9DUrF4gbI4UhRMfE5_F3S=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak bangettt...
Bisa pilih yg small atau large""","","","","",""
