"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Warung+Nasi+Padang+Lapau+%28Fadhilah%29/data=!4m7!3m6!1s0x2dd7f967941072a3:0x13cb48451a815879!8m2!3d-7.2585109!4d112.740218!16s%2Fg%2F11fz5z44pw!19sChIJo3IQlGf51y0ReViBGkVIyxM?authuser=0&hl=id&rclk=1","Warung Nasi Padang Lapau (Fadhilah)","4,3","(190)","·","$","Padang","·","·","Tutup","· Buka Sen pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEpN4pBSclUa95mgR1mM8TCwjs4FVoNBmzi7OnutkSvHtvAr0-B5XSvNYIuUqMuw64mHpiRl9amXrtplz-nlY_AwOlo5CG8waKCSDfRjbma-0vYzFYWjujFsMVP8pwKG2tmPlyTg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jam 12an kuah & sayur belum ada, parkir mobil rebutan""","","","","","","","Jl. Genteng Durasim No.1"
"https://www.google.com/maps/place/Rumah+Makan+PALAPA/data=!4m7!3m6!1s0x2dd7fb0a2123fb7f:0x697b0330cdf266db!8m2!3d-7.28964!4d112.7823586!16s%2Fg%2F11gr37s4gn!19sChIJf_sjIQr71y0R22byzTADe2k?authuser=0&hl=id&rclk=1","Rumah Makan PALAPA","4,3","(113)","·","Rp 1–25.000","Padang","·","Arief Rahman Hakim No.47","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExgP-CKI9klXCaFXFTGXYSi2FlkHkQzgrXq5CnqP3NY-WvKE_iOuTXms-MRkKIwhooanqDbmE-n2XwZ9su8SH2ntL4NXi7Zl_9kqTGWncfaFBWGCnuAFmI62CN416ZDySQwXDqjA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya mantap, bumbunya ga nanggung""","","","","","","",""
"https://www.google.com/maps/place/Ampera+Goyang+Lidah+Masakan+Padang/data=!4m7!3m6!1s0x2dd7fb4eefcaf141:0x1b0d91894b1490!8m2!3d-7.3008732!4d112.7786776!16s%2Fg%2F11b6d59s1r!19sChIJQfHK70771y0RkBRLiZENGwA?authuser=0&hl=id&rclk=1","Ampera Goyang Lidah Masakan Padang","4,5","(25)","·","Rp 25–50 rb","Padang","·","Jl. Semolowaru No.148","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtZJuLBuOmYo11DtIH2hxvqnfGgU_ASH9wrW1VpRho7XkYnPq3u60bdtb0J2yuIXz6XtBPsCUHLoYoqdvwr1RbieantfQuz1jTiuZBIH8RaGOCsJB20MaZY_-7Vk0RwkDWglgRlA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","Padang","enak bgt cuma sayang tidak ada kamar kecil""","","","","",""
"https://www.google.com/maps/place/Masakan+Padang+Talago+Indah/data=!4m7!3m6!1s0x2dd7faeb1a4284b7:0x1a2ab3fe9a5a1d0c!8m2!3d-7.322155!4d112.784809!16s%2Fg%2F11dzt0mzk_!19sChIJt4RCGuv61y0RDB1amv6zKho?authuser=0&hl=id&rclk=1","Masakan Padang Talago Indah","4,3","(273)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBQywlTcTpGk1XanPYiwv7zNeG-8sxIBtLT7790d0VmClfBPBg_G8Us7Idw69nwzP7rPLlVOU6w4Mo9of58SXfbHQJzoSTSedx-9LMUqGldjewskaLsVPfGVXJBU8nGUOlNtjw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Khas masakan","padang",", rasa enak harga terjangkau""","","","","","Jl. Raya Pandugo No.78"
"https://www.google.com/maps/place/Ampera+Palapa+Masakan+Padang/data=!4m7!3m6!1s0x2dd7fa53411dfdbf:0x8d53de32e517ced2!8m2!3d-7.3001129!4d112.7678647!16s%2Fg%2F11ckfm6c03!19sChIJv_0dQVP61y0R0s4X5TLeU40?authuser=0&hl=id&rclk=1","Ampera Palapa Masakan Padang","2,2","(147)","·","Rp 25–50 rb","Padang","·","Jl. Nginden Semolo No.56","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyR2rdv6rJMJO-OPmrM2NbsIf-GwZus3HHxBfTJyS03uAB-2p0ZYaUACsoiu2pBwpms_cRMzaRi5YERPJhTesZl7vszdkFAojUuwaBG2vB7OP8vBHG02_QNvHwsD70XS5YSB5W=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Biasa beli nasi","padang","dan atau sate","","","","",""
"https://www.google.com/maps/place/RM.+Harapan+Bundo+Masakan+Padang/data=!4m7!3m6!1s0x2dd7fd065c947585:0xe740c3163e568457!8m2!3d-7.319637!4d112.7059539!16s%2Fg%2F11f61v8hdz!19sChIJhXWUXAb91y0RV4RWPhbDQOc?authuser=0&hl=id&rclk=1","RM. Harapan Bundo Masakan Padang","4,6","(61)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.00","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam gorengnya empuk semakin mantap dengan bumbu rendangnya sangat nikmqt""","","","","","","","Jl. Kedurus Pasar No.31"
"https://www.google.com/maps/place/MASAKAN+PADANG+MINANG+BUAH+RANTAU/data=!4m7!3m6!1s0x2dd7f9af048e11b7:0x915207f78b4a032f!8m2!3d-7.2331896!4d112.7714147!16s%2Fg%2F11b69zzwb6!19sChIJtxGOBK_51y0RLwNKi_cHUpE?authuser=0&hl=id&rclk=1","MASAKAN PADANG MINANG BUAH RANTAU","4,5","(110)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYMQJPkdSUL1lYY4POIB0fpWZCYqjNGOstySHWtwTnIXZEyH844YTtg7jaBapApGRdKDHwwQ012PzCY1yLCBOttzR1JNt4T7Ln-pE1yt2_2jmWcQF20shtzFcL_80AvDyKnxPB=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","padang","lauk telor , minumnya Es teh dan 2 krupuk habis 20 ribu.""","","","","","Jl. Pogot No.106"
"https://www.google.com/maps/place/Masakan+Padang+Salero+Bundo/data=!4m7!3m6!1s0x2dd7fea82c2e9d75:0xe2848ead44c5b1b0!8m2!3d-7.2663941!4d112.7070022!16s%2Fg%2F11c6cgg2xb!19sChIJdZ0uLKj-1y0RsLHFRK2OhOI?authuser=0&hl=id&rclk=1","Masakan Padang Salero Bundo","4,3","(480)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJGgRHtGw9Crbx99ZKCswIl2KWvfIfjZJp0Hcu5th-lFixjMcANrTQH8UGy0Ka7wPFgiFrDGDvgRm-vyklRuSQrByMofpA5UYgN1S_2p0kmK-S-0-7Fvfiqf_CntF4_mkiHB_2=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tipe nasi","padang","yg bumbunya medok, gurih asin manisnya pas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNmNnZzJ4YhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zzH3aZZ00a_j4Q_Z6tHwAg&ei=zzH3aZZ00a_j4Q_Z6tHwAg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Simo Pomahan I No.20A"
"https://www.google.com/maps/place/Nasi+Padang+Balai+Kota/data=!4m7!3m6!1s0x2dd7f97918c2de3b:0x19cb6916c5610da8!8m2!3d-7.2583697!4d112.7485682!16s%2Fg%2F11tt42t6yp!19sChIJO97CGHn51y0RqA1hxRZpyxk?authuser=0&hl=id&rclk=1","Nasi Padang Balai Kota","4,7","(3)","","","Padang","·","·","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mp0aExwAMJnqDT4VnOE0Og&cb_client=search.gws-prod.gps&w=80&h=92&yaw=187.52647&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","","Jl. Jimerto No.12"
"https://www.google.com/maps/place/Ampera+Minang+Raya+Pariaman/data=!4m7!3m6!1s0x2dd7fa59659fae57:0x2cb7912ea2887fbf!8m2!3d-7.3005192!4d112.7758219!16s%2Fg%2F1hm27wsvl!19sChIJV66fZVn61y0Rv3-Ioi6Rtyw?authuser=0&hl=id&rclk=1","Ampera Minang Raya Pariaman","4,2","(37)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF133pwQsSJN_LAihRT11P8HFbc5JITm8xWHiqiML6BXwVEd2DRS7O4SL06NHwyGaumgS-6EJIeTmcicu2lRYDK1MyDmDrYVB5Q3vxB7oudVboRYpz0lz7H3bbHaKhZs4VnJk6i=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tadi nyoba beli nasi","padang","+ lauk perkedel harganya 16ribu.""","","","","","Jl. Semolo Waru Selatan II No.86C"
"https://www.google.com/maps/place/Ampera+Pondok+Mas/data=!4m7!3m6!1s0x2dd7fc7fa17ea3f5:0xfd3c8148060d55d0!8m2!3d-7.3063307!4d112.714658!16s%2Fg%2F11cl_4pzf_!19sChIJ9aN-oX_81y0R0FUNBkiBPP0?authuser=0&hl=id&rclk=1","Ampera Pondok Mas","4,7","(138)","·","Rp 25–50 rb","Padang","·","Jl. Golf 1 Surabaya No.54","Tutup","· Buka Sen pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2eSQFq3Vd9_qV9qQ2Kr1lYlVyJ-zGjmdbd3ppIjbuumRc48MWKSWMwQof5do6xCi3OzwSd0pdIAu-wj7EA_gxMp7F3e-Xr0ZZ1CRDn5xwQevlRA15bdmp6bGEyjst7D48TuHz5w=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu masakan","padang",",,, harga enak,, harga 1 nasi lauk dan minum 25rb""","","","","",""
"https://www.google.com/maps/place/Masakan+Padang+Cinto+Bundo/data=!4m7!3m6!1s0x2dd7fbc72f05b577:0x38574a64fa6fcfe!8m2!3d-7.2848273!4d112.745601!16s%2Fg%2F11hd9rgwld!19sChIJd7UFL8f71y0R_vymT6Z0hQM?authuser=0&hl=id&rclk=1","Masakan Padang Cinto Bundo","4,0","(1)","","","Padang","·","Foodcourt Soeroboyo, Jl. Dinoyo No.92","Buka","· Tutup pukul 21.30","","","Makan di tempat","Bawa pulang","","","","","",""
"https://www.google.com/maps/place/Sago+Minang+Masakan+Padang/data=!4m7!3m6!1s0x2dd7fbd91dd967f9:0x469285330cd38594!8m2!3d-7.2690597!4d112.7478117!16s%2Fg%2F1pzv74lhd!19sChIJ-WfZHdn71y0RlIXTDDOFkkY?authuser=0&hl=id&rclk=1","Sago Minang Masakan Padang","","","","","Padang","·","PPJX+94F, Jl. Kayoon","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFZ-RHhFhfLYOWNoBxUpmV1D3gpl7Y3juMhv5zL5kid18S-fiL99O-CsDuowQIRPBv5s9r2tchQG1W4KTAtjnB19R2b-x8o2US4_xgQEUD5Du0gICbsu1XxcQLBJ3DWfRNXjLm_xeyTQLpiwAQ4fZsTlGE8wkjwf0rsZaxI9QhSuo_nO0gHA1rzEgkC932K4EBMq6k=w122-h92-k-no","","Makan di tempat","Bawa pulang","","","","","",""
"https://www.google.com/maps/place/Masakan+Padang+Gadih+Minang/data=!4m7!3m6!1s0x2dd7fbdce37d04bb:0xfcc5a0191fcea5b7!8m2!3d-7.2746742!4d112.7434349!16s%2Fg%2F11cjdq42fk!19sChIJuwR949z71y0Rt6XOHxmgxfw?authuser=0&hl=id&rclk=1","Masakan Padang Gadih Minang","4,0","(1)","","","Padang","·","NO Jl. Urip Sumoharjo No.37","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vdWrcZVGYhNrGCbEjtyDFg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=83.465546&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","",""
"https://www.google.com/maps/place/Tasty+Resto+%26+Caf%C3%A9/data=!4m7!3m6!1s0x2dd7fbd48dd5b393:0xe01c11f9268581cc!8m2!3d-7.2700625!4d112.760472!16s%2Fg%2F11b76mgtjj!19sChIJk7PVjdT71y0RzIGFJvkRHOA?authuser=0&hl=id&rclk=1","Tasty Resto & Café","4,2","(316)","·","Rp 25–50 rb","Hidangan Laut","·","Jl. Karang Menjangan No.34","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2yyauPW11ncbjJdp28auBu2F7vwUFffbZecFUemeXntJiipVwlLjrfNkCKOmRHXLlrOuSn_09PXFahKWTq_D3AQGNzg_kcGX8VaNH-ayVGCJZkf11ADf1lC9QDhPDEafNLEw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga makanan mulai Rp 20.000.""","","","","","","",""
"https://www.google.com/maps/place/Masakan+Padang+Cahaya+Minang/data=!4m7!3m6!1s0x2dd7fa6e1a93d835:0xdd671bcbf9fc7b16!8m2!3d-7.2896891!4d112.7979947!16s%2Fg%2F1hm417qw7!19sChIJNdiTGm761y0RFnv8-csbZ90?authuser=0&hl=id&rclk=1","Masakan Padang Cahaya Minang","4,4","(59)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6S4n77wIU9HNxGo5Rh2nsjVVfWk9-jRPbocFfyc3c-PewvPzkCQ5RnF1fC7XtwcgXWGtzDXkMcvKaHRKhPn9J-5LP_NTAGqtTiRjE8vkH5nfFqWHfuQN-yzIRoNImYJPe1lf85XKsRNKU=w103-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah untuk ukuran nasi","padang",", langganan sejak 2021""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNDE3cXc3GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zzH3aZZ00a_j4Q_Z6tHwAg&ei=zzH3aZZ00a_j4Q_Z6tHwAg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Arief Rahman Hakim No.35"
"","","","","","","","","","","","","","","","","","","","",""
