"hfpxzc href","qBF1Pd","W4Efsd","Cw1rxd","R8c4Qb"
"https://www.google.com/maps/place/TJ+Colombo+Kosudgama/data=!4m7!3m6!1s0x2e7a59cacabb7101:0x73c3d58f5ac9dd17!8m2!3d-7.77617!4d110.37861!16s%2Fg%2F11b73xkzbt!19sChIJAXG7yspZei4RF93JWo_Vw3M?authuser=0&hl=id&rclk=1","TJ Colombo Kosudgama","Perhentian bus","","Rute"
"https://www.google.com/maps/place/FKG+UGM+%28Utara%29/data=!4m7!3m6!1s0x2e7a584ba3d681b1:0x9cbaecdf43e79792!8m2!3d-7.77136!4d110.37519!16s%2Fg%2F11hd8jtvjp!19sChIJsYHWo0tYei4RkpfnQ9_supw?authuser=0&hl=id&rclk=1","FKG UGM (Utara)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/APMD+%28Barat%29/data=!4m7!3m6!1s0x2e7a59d9a8fca713:0x27fa8421c0fec11e!8m2!3d-7.79161!4d110.39321!16s%2Fg%2F11td4j0_kf!19sChIJE6f8qNlZei4RHsH-wCGE-ic?authuser=0&hl=id&rclk=1","APMD (Barat)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TPB+Suroto+1/data=!4m7!3m6!1s0x2e7a58326ef97e39:0xc1def9afd46723b!8m2!3d-7.7845!4d110.3746!16s%2Fg%2F11xnfgkj8_!19sChIJOX75bjJYei4RO3JG_ZrvHQw?authuser=0&hl=id&rclk=1","TPB Suroto 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Eks+Menara+Kopi+%28Selatan%29/data=!4m7!3m6!1s0x2e7a582ee761478f:0xaf1810561dc999d6!8m2!3d-7.78939!4d110.37009!16s%2Fg%2F11yyj13v5h!19sChIJj0dh5y5Yei4R1pnJHVYQGK8?authuser=0&hl=id&rclk=1","Eks Menara Kopi (Selatan)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Fisipol+UGM+%28Barat%29/data=!4m7!3m6!1s0x2e7a583608506c99:0x8511832e388a1e0e!8m2!3d-7.77591!4d110.37244!16s%2Fg%2F11zj8mm5rk!19sChIJmWxQCDZYei4RDh6KOC6DEYU?authuser=0&hl=id&rclk=1","Fisipol UGM (Barat)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Mako+Lanal+Yogyakarta/data=!4m7!3m6!1s0x2e7a59d82cc221f5:0x2e764207bace00dc!8m2!3d-7.7923!4d110.39095!16s%2Fg%2F11td4jxdcm!19sChIJ9SHCLNhZei4R3ADOugdCdi4?authuser=0&hl=id&rclk=1","Mako Lanal Yogyakarta","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TPB+SMPN+1+Yogyakarta/data=!4m7!3m6!1s0x2e7a5834febcb4f7:0xdf5b70b07912f23!8m2!3d-7.77747!4d110.37577!16s%2Fg%2F11s7_3yg0m!19sChIJ97S8_jRYei4RIy-RBwu39Q0?authuser=0&hl=id&rclk=1","TPB SMPN 1 Yogyakarta","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TPB+Polsek+Depok/data=!4m7!3m6!1s0x2e7a59855f51141d:0xa6f41e904cefdeaa!8m2!3d-7.7626886!4d110.4154563!16s%2Fg%2F11s7_3r2st!19sChIJHRRRX4VZei4Rqt7vTJAe9KY?authuser=0&hl=id&rclk=1","TPB Polsek Depok","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Tarumartani+%28Utara%29/data=!4m7!3m6!1s0x2e7a59d47a24df3f:0x7d75c1e4b9f31946!8m2!3d-7.79047!4d110.38197!16s%2Fg%2F11gh1pjp5m!19sChIJP98ketRZei4RRhnzueTBdX0?authuser=0&hl=id&rclk=1","Tarumartani (Utara)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Fisipol+UGM+%28Timur%29/data=!4m7!3m6!1s0x2e7a58360830db35:0x705241445fcac30a!8m2!3d-7.77591!4d110.37252!16s%2Fg%2F11xzs4rsz3!19sChIJNdswCDZYei4RCsPKX0RBUnA?authuser=0&hl=id&rclk=1","Fisipol UGM (Timur)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Makam+Santean/data=!4m7!3m6!1s0x2e7a59b9fcd17445:0xa731364ceffa56bc!8m2!3d-7.76971!4d110.39068!16s%2Fg%2F11n4p_t36_!19sChIJRXTR_LlZei4RvFb670w2Mac?authuser=0&hl=id&rclk=1","Makam Santean","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Superindo+Kaliurang/data=!4m7!3m6!1s0x2e7a590735c87a1d:0x8d69904ed093ea68!8m2!3d-7.75251!4d110.38465!16s%2Fg%2F11pv5r0_cl!19sChIJHXrINQdZei4RaOqT0E6QaY0?authuser=0&hl=id&rclk=1","Superindo Kaliurang","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Bulog/data=!4m7!3m6!1s0x2e7a583270c6423d:0x609c4d0b0d0956f3!8m2!3d-7.78495!4d110.37471!16s%2Fg%2F11xrf2y404!19sChIJPULGcDJYei4R81YJDQtNnGA?authuser=0&hl=id&rclk=1","Bulog","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Ombudsman/data=!4m7!3m6!1s0x2e7a59b9fdc84c39:0xe78f0e67124dc6f9!8m2!3d-7.76949!4d110.39061!16s%2Fg%2F11n4p_vllr!19sChIJOUzI_blZei4R-cZNEmcOj-c?authuser=0&hl=id&rclk=1","Ombudsman","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Halte+TJ+Sudirman+3/data=!4m7!3m6!1s0x2e7a5830f7817cc7:0xa7c0a50ba0029e3!8m2!3d-7.7828528!4d110.3688618!16s%2Fg%2F11gh1pknjm!19sChIJx3yB9zBYei4R4ykAulAKfAo?authuser=0&hl=id&rclk=1","Halte TJ Sudirman 3","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Batas+Kota+Jl.+Monjali+%28Timur%29/data=!4m7!3m6!1s0x2e7a5848cea14ca1:0x7ec1ff118737d428!8m2!3d-7.77053!4d110.36856!16s%2Fg%2F11y09fk3zd!19sChIJoUyhzkhYei4RKNQ3hxH_wX4?authuser=0&hl=id&rclk=1","Batas Kota Jl. Monjali (Timur)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/A.M.+Sangaji+Timur/data=!4m7!3m6!1s0x2e7a5837e71b4c51:0xac2bb6c4ee6f44!8m2!3d-7.7757715!4d110.3680078!16s%2Fg%2F11bbyj75bl!19sChIJUUwb5zdYei4RRG_uxLYrrAA?authuser=0&hl=id&rclk=1","A.M. Sangaji Timur","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TPB+TNI+AL+1/data=!4m7!3m6!1s0x2e7a59d84ed29b1f:0xe86dbd0e301d0147!8m2!3d-7.7926!4d110.39233!16s%2Fg%2F11tfp4_nx4!19sChIJH5vSTthZei4RRwEdMA69beg?authuser=0&hl=id&rclk=1","TPB TNI AL 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Teknik+UGM+%28Utara%29/data=!4m7!3m6!1s0x2e7a58526fe77761:0x5bc0308301f92a74!8m2!3d-7.76407!4d110.37473!16s%2Fg%2F11td4j1m98!19sChIJYXfnb1JYei4RdCr5AYMwwFs?authuser=0&hl=id&rclk=1","Teknik UGM (Utara)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/UKDW/data=!4m7!3m6!1s0x2e7a59d2b30a51fd:0xd5e54d61b765ea44!8m2!3d-7.78566!4d110.37877!16s%2Fg%2F11yg7k8dxk!19sChIJ_VEKs9JZei4RROplt2FN5dU?authuser=0&hl=id&rclk=1","UKDW","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Transmart+Maguwo/data=!4m7!3m6!1s0x2e7a59fa01c90109:0x7d34362e441475ec!8m2!3d-7.78321!4d110.42017!16s%2Fg%2F11td4kf23y!19sChIJCQHJAfpZei4R7HUURC42NH0?authuser=0&hl=id&rclk=1","Transmart Maguwo","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Hokben+Jakal+%28Barat%29/data=!4m7!3m6!1s0x2e7a59aba41b5de3:0xababd7a9e9244ad4!8m2!3d-7.75759!4d110.38192!16s%2Fg%2F11xzr9jf7j!19sChIJ410bpKtZei4R1Eok6anXq6s?authuser=0&hl=id&rclk=1","Hokben Jakal (Barat)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TPB+Dishub+DIY/data=!4m7!3m6!1s0x2e7a59f21d3acad1:0xa18e74c22ce0544f!8m2!3d-7.77804!4d110.41509!16s%2Fg%2F11s7_4kmr9!19sChIJ0co6HfJZei4RT1TgLMJ0jqE?authuser=0&hl=id&rclk=1","TPB Dishub DIY","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pasar+Angkasa+%28Timur%29/data=!4m7!3m6!1s0x2e7a59e24f39bbdb:0x8a1838439fcf21fd!8m2!3d-7.79181!4d110.41025!16s%2Fg%2F11y09f3s5l!19sChIJ27s5T-JZei4R_SHPn0M4GIo?authuser=0&hl=id&rclk=1","Pasar Angkasa (Timur)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Vokasi+UGM/data=!4m7!3m6!1s0x2e7a584a7a938499:0x31fbea3ac9b3c875!8m2!3d-7.7745!4d110.37494!16s%2Fg%2F11f5g192z6!19sChIJmYSTekpYei4RdcizyTrq-zE?authuser=0&hl=id&rclk=1","Vokasi UGM","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Hayam+Wuruk+%28Timur%29/data=!4m7!3m6!1s0x2e7a582a1ef64c4d:0x67d1e20ce9ed8993!8m2!3d-7.79459!4d110.37278!16s%2Fg%2F11s7_4fvrb!19sChIJTUz2HipYei4Rk4nt6Qzi0Wc?authuser=0&hl=id&rclk=1","Hayam Wuruk (Timur)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Batas+Kota+Jl.+Monjali+%28Barat%29/data=!4m7!3m6!1s0x2e7a5848c8d832ed:0x73ca2df62a976b33!8m2!3d-7.77069!4d110.36844!16s%2Fg%2F11y0b8h00x!19sChIJ7TLYyEhYei4RM2uXKvYtynM?authuser=0&hl=id&rclk=1","Batas Kota Jl. Monjali (Barat)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Monjali+%28Selatan%29/data=!4m7!3m6!1s0x2e7a58f9bdf39eaf:0xad684b0e62f17613!8m2!3d-7.75086!4d110.36876!16s%2Fg%2F11b75ng_9h!19sChIJr57zvflYei4RE3bxYg5LaK0?authuser=0&hl=id&rclk=1","Monjali (Selatan)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Superindo+Urip+Sumoharjo/data=!4m7!3m6!1s0x2e7a59cdbac42737:0x4b92c19f18a716d1!8m2!3d-7.78311!4d110.38233!16s%2Fg%2F11k3qw0xhy!19sChIJNyfEus1Zei4R0RanGJ_Bkks?authuser=0&hl=id&rclk=1","Superindo Urip Sumoharjo","Perhentian bus","","Rute"
"https://www.google.com/maps/place/AM+Sangaji+%28Barat%29/data=!4m7!3m6!1s0x2e7a58379a140af1:0xcf66728feab11c74!8m2!3d-7.77737!4d110.36767!16s%2Fg%2F11td4kgv3f!19sChIJ8QoUmjdYei4RdByx6o9yZs8?authuser=0&hl=id&rclk=1","AM Sangaji (Barat)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Damri+Condong+Catur/data=!4m7!3m6!1s0x2e7a59a6cf0cb973:0xe3c5d8dc7823dd91!8m2!3d-7.75681!4d110.39577!16s%2Fg%2F11vdkk9xvp!19sChIJc7kMz6ZZei4Rkd0jeNzYxeM?authuser=0&hl=id&rclk=1","Damri Condong Catur","Perhentian bus","","Rute"
"https://www.google.com/maps/place/AM+Sangaji+%28Barat%29/data=!4m7!3m6!1s0x2e7a58379a140af1:0xcf66728feab11c74!8m2!3d-7.77737!4d110.36767!16s%2Fg%2F11td4kgv3f!19sChIJ8QoUmjdYei4RdByx6o9yZs8?authuser=0&hl=id&rclk=1","AM Sangaji (Barat)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/GIK+UGM/data=!4m7!3m6!1s0x2e7a584a64a633af:0x1d6e7b075ce3cb19!8m2!3d-7.77432!4d110.37518!16s%2Fg%2F11xzrw7sw_!19sChIJrzOmZEpYei4RGcvjXAd7bh0?authuser=0&hl=id&rclk=1","GIK UGM","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TJ+Solo+SMA+Debrito/data=!4m7!3m6!1s0x2e7a59c4e7409ba1:0x517f4b57aace0919!8m2!3d-7.78305!4d110.39391!16s%2Fg%2F11b66hhkb1!19sChIJoZtA58RZei4RGQnOqldLf1E?authuser=0&hl=id&rclk=1","TJ Solo SMA Debrito","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Teknik+UGM+%28Selatan%29/data=!4m7!3m6!1s0x2e7a585271a7ba05:0x7c2db8c8a0419c47!8m2!3d-7.76426!4d110.37458!16s%2Fg%2F11s7_4rsc2!19sChIJBbqncVJYei4RR5xBoMi4LXw?authuser=0&hl=id&rclk=1","Teknik UGM (Selatan)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Sanata+Dharma/data=!4m7!3m6!1s0x2e7a59c816d7ef1d:0x1773a8c0d09859ed!8m2!3d-7.77509!4d110.38928!16s%2Fg%2F11td4jd5m5!19sChIJHe_XFshZei4R7VmY0MCocxc?authuser=0&hl=id&rclk=1","Sanata Dharma","Perhentian bus","","Rute"
"https://www.google.com/maps/place/PDIN+C+Simanjuntak/data=!4m7!3m6!1s0x2e7a5831627054ef:0x98b2a4d2b6dc486b!8m2!3d-7.782!4d110.37255!16s%2Fg%2F11ygxsflvn!19sChIJ71RwYjFYei4Ra0jcttKkspg?authuser=0&hl=id&rclk=1","PDIN C Simanjuntak","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Hotel+Vidi+Jakal/data=!4m7!3m6!1s0x2e7a59ace6f27c59:0x14ae31cb40e7b88b!8m2!3d-7.7617899!4d110.3801568!16s%2Fg%2F11hd8jsj45!19sChIJWXzy5qxZei4Ri7jnQMsxrhQ?authuser=0&hl=id&rclk=1","Hotel Vidi Jakal","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pasar+Kranggan/data=!4m7!3m6!1s0x2e7a583098783aa9:0x6685e7d246e0ed4d!8m2!3d-7.78182!4d110.36727!16s%2Fg%2F11hd8js_tz!19sChIJqTp4mDBYei4RTe3gRtLnhWY?authuser=0&hl=id&rclk=1","Pasar Kranggan","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TPB+SMP+N+4+Depok/data=!4m7!3m6!1s0x2e7a59ed3acb51b7:0x8e2f7c6f7e5cf3fc!8m2!3d-7.77388!4d110.41215!16s%2Fg%2F11s7_56qvc!19sChIJt1HLOu1Zei4R_PNcfm98L44?authuser=0&hl=id&rclk=1","TPB SMP N 4 Depok","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Malioboro+1/data=!4m7!3m6!1s0x2e7a5825fd8d80f3:0x7d550b6e3522f2a0!8m2!3d-7.79085!4d110.36615!16s%2Fg%2F11s7_57kpl!19sChIJ84CN_SVYei4RoPIiNW4LVX0?authuser=0&hl=id&rclk=1","Malioboro 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/FKG+UGM+%28Selatan%29/data=!4m7!3m6!1s0x2e7a584ba6c5deb9:0x6047cee2eea69a10!8m2!3d-7.77151!4d110.37531!16s%2Fg%2F11xzrwqsz5!19sChIJud7FpktYei4REJqm7uLOR2A?authuser=0&hl=id&rclk=1","FKG UGM (Selatan)","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Superindo+Kaliurang+2/data=!4m7!3m6!1s0x2e7a590735bb41f3:0xee46612a3307a119!8m2!3d-7.75263!4d110.38471!16s%2Fg%2F11s7_4j4h3!19sChIJ80G7NQdZei4RGaEHMyphRu4?authuser=0&hl=id&rclk=1","Superindo Kaliurang 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Jl.+Mataram+Hotel+Akur/data=!4m7!3m6!1s0x2e7a582869b9b745:0x62fb0e794810e58!8m2!3d-7.79427!4d110.36806!16s%2Fg%2F11vy6wj_st!19sChIJRbe5aShYei4RWA6BlOewLwY?authuser=0&hl=id&rclk=1","Jl. Mataram Hotel Akur","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Portabel+Teras+Malioboro+2/data=!4m7!3m6!1s0x2e7a5828bc80480f:0x810a2c5634c8bfc0!8m2!3d-7.79179!4d110.36755!16s%2Fg%2F11sj55w73v!19sChIJD0iAvChYei4RwL_INFYsCoE?authuser=0&hl=id&rclk=1","Portabel Teras Malioboro 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TJ+Mangkubumi+1/data=!4m7!3m6!1s0x2e7a5830097cf4e9:0xac5b22ad08212f19!8m2!3d-7.7847668!4d110.366901!16s%2Fg%2F11f5g154zj!19sChIJ6fR8CTBYei4RGS8hCK0iW6w?authuser=0&hl=id&rclk=1","TJ Mangkubumi 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Mall+Sahid+J+-+Walk/data=!4m7!3m6!1s0x2e7a59f1dddf729d:0x57fd989b5eb40bfb!8m2!3d-7.77956!4d110.41467!16s%2Fg%2F11tfp58zxv!19sChIJnXLf3fFZei4R-wu0XpuY_Vc?authuser=0&hl=id&rclk=1","Mall Sahid J - Walk","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Gedung+Wanita/data=!4m7!3m6!1s0x2e7a59c522b86505:0xe53c4eff3653d82f!8m2!3d-7.78324!4d110.39272!16s%2Fg%2F11f5g19grl!19sChIJBWW4IsVZei4RL9hTNv9OPOU?authuser=0&hl=id&rclk=1","Gedung Wanita","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Perhentian+bus+trans+yogya/data=!4m7!3m6!1s0x2e7a57003f6e6f35:0x80ccf6fb6db464b1!8m2!3d-7.8013672!4d110.3647568!16s%2Fg%2F11yw10d5qs!19sChIJNW9uPwBXei4RsWS0bfv2zIA?authuser=0&hl=id&rclk=1","Perhentian bus trans yogya","Pasar","","Rute"
"https://www.google.com/maps/place/Guwanggan+bus+stop/data=!4m7!3m6!1s0x2e7a58282b65d9d9:0x9bc9e9c86bc27b25!8m2!3d-7.7955648!4d110.3690708!16s%2Fg%2F11cjj9zbrr!19sChIJ2dllKyhYei4RJXvCa8jpyZs?authuser=0&hl=id&rclk=1","Guwanggan bus stop","Perhentian bus","","Rute"
"","","","",""
