"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 6","W4Efsd 7","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/haus!+Binus+1/data=!4m7!3m6!1s0x2e69f7974884d28b:0x622f27adeeca1964!8m2!3d-6.2007562!4d106.7850987!16s%2Fg%2F11nmjmjd63!19sChIJi9KESJf3aS4RZBnK7q0nL2I?authuser=0&hl=id&rclk=1","haus! Binus 1","4,2","(65)","Es Krim","·","Samping silicon computer, Jl. Kyai H. Syahdan No.4A 2, RT.2/RW.12","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAsrn_TYB4FceKnnBYmijNJPNLi32_xfTWoLMjRnNVjnwjCbycLC5ZP7A460wd7-KZLkhsQ_GJEfLLvpoPTHa8NLA4GDSIKnlYXi9-e0d2RWe5OIRwG1OR5cJMP8GoUrKqMSBr2MDQjGfY=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""dan saya minta less","ice","tpi di bkin normal","https://www.google.com/viewer/chooseprovider?mid=/g/11nmjmjd63&g2lbs=AIBNGdW4fYl9L4rvnV1wNtQyNhaeBQOMZ3mk6WGCeQkw7ww9FoIrLSU5Kc05DbQ9LsTpQFaIzUo4s-jDEP6bxficKsSWXLvA_g%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/EM+Gelato/data=!4m7!3m6!1s0x2e69f18118bda96d:0x91cb311ac7aa6b9d!8m2!3d-6.2439119!4d106.7985967!16s%2Fg%2F11ssxd2h37!19sChIJbam9GIHxaS4RnWuqxxoxy5E?authuser=0&hl=id&rclk=1","EM Gelato","4,6","(483)","Es Krim","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqX5bFH9U8Gt6u0Xr4i_XrPyTYnvjA5dognTqQXFEbv03kifitGietRWO5ow_vrYQVmKPoBAckbI4KwPhZnEl3PkVkdgIXO-2eyycfEZbhbeiym1LVrgkPRLojRNwJkQYmjDU1Pg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak ga terlalu manis tp masih bingung ini gelato atau","es krim","""","https://www.google.com/viewer/chooseprovider?mid=/g/11ssxd2h37&g2lbs=AIBNGdVQOxJ9qhsL2oIYhdAbuumcy6_9t3d-LSnVIBYp56FV4sDcnPewz97uK02SnSVWhzwlObEGj2PVza84rn5TwQbaWrhmoA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/H%C3%A4agen-Dazs+Cafe+-+Central+Park+Mall/data=!4m7!3m6!1s0x2e69f6f5f3920225:0xc5ec30b5d0e2e5c9!8m2!3d-6.1777607!4d106.7907833!16s%2Fg%2F11g_zj0lm!19sChIJJQKS8_X2aS4RyeXi0LUw7MU?authuser=0&hl=id&rclk=1","Häagen-Dazs Cafe - Central Park Mall","4,4","(211)","Es Krim","·","Letjen S. Parman No.28","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFB_lkJ7d9AdMaMbBF_r4fiXt0vMj5EI6OYKGBcDfxixaldx_58JsFRrXRd6qS9iBT62ItboNbV969_ScgQ9r5S2VrA0B2xweg9GSSWYXnTPfchpHhFFvHHqC_OdIrTHHRgCoeE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Varian","es","krimnya banyak sekali.""","https://www.google.com/viewer/chooseprovider?mid=/g/11g_zj0lm&g2lbs=AIBNGdW0quLfv3nCuerSVTOpIcXQRHOHVuJ051BD49XP4j_CdLkg1Zh2LeNLTjUWTTj6u3vDZIwgpdyYKCmi5uZUyqMk3Ejfow%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/ES+CREAM+DIAMOND/data=!4m7!3m6!1s0x2e69f700712c8bf3:0x1df819406450628b!8m2!3d-6.2167929!4d106.7543222!16s%2Fg%2F11wntptk9p!19sChIJ84sscQD3aS4Ri2JQZEAZ-B0?authuser=0&hl=id&rclk=1","ES CREAM DIAMOND","5,0","(1)","Es Krim","·","Jl. Langgar No.19, RT.12/RW.3","Tutup","· Buka Min pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKSYZ2m9t0N4But_cuJvlzaX6s1NRzSalZo1FBAbogNHrUxaeRmXt3fIZu06UyhbVXBR74ZNONluxD8RmqhIjLwZKhkqWr-UjbI-2YHKJ5mARf3uwd8c0WPSyU7qD72ZhA-PMZuw=w80-h106-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Depo+Ice+Cream+Diamond+H+Andu/data=!4m7!3m6!1s0x2e69f78729636795:0xbc1e4dc09c614287!8m2!3d-6.1765969!4d106.8072711!16s%2Fg%2F11ryhjvb3c!19sChIJlWdjKYf3aS4Rh0JhnMBNHrw?authuser=0&hl=id&rclk=1","Depo Ice Cream Diamond H Andu","5,0","(4)","Es Krim","·","Jl. Pelita 1, RT.001/RW.4","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExckQSHqhJ5Np4dD7rrd4CViKFLuKgCg4QDWDX1pC74tYqiYdJDK7UxEXFBge-crbdbVqxHu1rbh1lts233HS7krvSpejBVpeCMbPLlMsQHiKC4Lu-KJ-hZxlOsOqoKiqUrGq1=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap","es","krinya""","https://www.google.com/viewer/chooseprovider?mid=/g/11ryhjvb3c&g2lbs=AIBNGdWnSSz_wdjSpHxRu6934AJkFn6avGEtLXdHF6jR2-I7Yu60KDWloML-8bWv9eW6h-1jOYx1qzf4G6RsjP2tN860MVdahQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ice+Cream+Medan+Lily/data=!4m7!3m6!1s0x2e69f637ca70769d:0xfe486d3f01d0573d!8m2!3d-6.1560998!4d106.7796596!16s%2Fg%2F11by_c70qq!19sChIJnXZwyjf2aS4RPVfQAT9tSP4?authuser=0&hl=id&rclk=1","Ice Cream Medan Lily","4,5","(48)","Es Krim","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvWFEll9cVp639gfQAsw1HK-aNU72tcjh1lsx5FBMUDy-1wxDjppg1uUss5qreZq2xJwD0LcqMPQ6es3Rk6nvMwS56PX-IHLsQV9ZEKMpuiUdJY2toP8SE0gFmqt5ZAFW6nB5V=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak, mantap","es","krimnya, mudah2an segera bisa kirim buat yang jauh jauh..""","","",""
"https://www.google.com/maps/place/ES+Teh+SoLo+%28Mpok+Ida%29/data=!4m7!3m6!1s0x2e69f7693407573d:0xef780327c2638cd6!8m2!3d-6.2037933!4d106.7751897!16s%2Fg%2F11twc4lwjf!19sChIJPVcHNGn3aS4R1oxjwicDeO8?authuser=0&hl=id&rclk=1","ES Teh SoLo (Mpok Ida)","","","Es Krim","·","8, Jl. Harun Raya No.21, RT.9/RW.7","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFK7c9qqEDCJgeC28oy_05fIOrNovPJO92LfqBBzQl-XoqV8IU0ofG_jZ3AuLkU8TOnOpEuEunP1ODQpiwQGtL4KdacnKKOuHgOzFWPbtcfQJPCdYDbJIr1ZuZ5HeKusvNqPIlx5w=w85-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/camelo+es+cream/data=!4m7!3m6!1s0x2e69f73aa4cf5c1d:0x92d050505d5f24b6!8m2!3d-6.208623!4d106.7578632!16s%2Fg%2F11cjhyq_g8!19sChIJHVzPpDr3aS4RtiRfXVBQ0JI?authuser=0&hl=id&rclk=1","camelo es cream","5,0","(3)","Toko bahan makanan","·","No., Jl. Srengseng Raya No.88, RT.6/RW.6","Tutup","· Buka Min pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FK9AdRAxusxXvaiDm18isQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=343.09222&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya butuh bahan kemasan camelo bisa pesan gk tp siap di anter gak ya""","","","","",""
"https://www.google.com/maps/place/Es+potong+espessia_bytha/data=!4m7!3m6!1s0x2e69f700485af46b:0x842dfce64865d89e!8m2!3d-6.2029648!4d106.7595494!16s%2Fg%2F11ydc0mf1c!19sChIJa_RaSAD3aS4RnthlSOb8LYQ?authuser=0&hl=id&rclk=1","Es potong espessia_bytha","","","Es Krim","·","Jl. Lapangan Bola No.12, RT.9/RW.1","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAENqJMtjnZCxAX73rW2UgoIV0YSwsY-i31uGvwku_xwMu93JkAoBRDvbhXMXKZxsf50WeGfppCnanzjJ6yKwP7QiM6TXqxZb47RPjA3V7otqf0WdNZXbPbjM7ZfN_DEA6hF0-aJkaM9q42J=w80-h110-k-no","","","","","","",""
"https://www.google.com/maps/place/Ice+Cream+Ministry/data=!4m7!3m6!1s0x2e69f73c35d04d25:0x2b86202f30949383!8m2!3d-6.1713017!4d106.8010962!16s%2Fg%2F11nyn5xfhy!19sChIJJU3QNTz3aS4Rg5OUMC8ghis?authuser=0&hl=id&rclk=1","Ice Cream Ministry","3,8","(15)","Es Krim","·","Jl. Rawa Kepa VI No.586A, RT.10/RW.15","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjqZn2cLr_MoK9aE1MloqxOaHUDECmeb0g5ALCNGN7S2KhyF8fCE-u7REvrB9UxVehEfxt_Iu1jvvig63qsR0NoBQ9PqhkwQ3hbfZq36O6FqT1AjEu1h3m54IX_r_-N40ltovjf7taRLxU=w131-h92-k-no","","Bawa pulang","","","https://www.google.com/viewer/chooseprovider?mid=/g/11nyn5xfhy&g2lbs=AIBNGdXkUfW3WNShfu_5QNKdcx-c6VbD9cSGcGVZjVq_2V_4gzRDJq9L3QUo0LW_ut90Rz-f5O0ZBQQQ2n-oEBzdIr3OqT36Ng%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/JUAL+BELI+ICE+CREAM+MIAMI+COD+DI+TEMPAT/data=!4m7!3m6!1s0x2e69f7801daa5073:0xeb795c1d08f06538!8m2!3d-6.214586!4d106.7866963!16s%2Fg%2F11v51rdwj5!19sChIJc1CqHYD3aS4ROGXwCB1cees?authuser=0&hl=id&rclk=1","JUAL BELI ICE CREAM MIAMI COD DI TEMPAT","5,0","(2)","Es Krim","·","Jl. Komp. Tvri No.15, RT.7/RW.13","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_IJ1cLDgTIHvRMmo62W2wtI0O9qh3J5Gsm1LI6qFDejcG90NYgeTzmqr4FcXqAGylJ6iiBJxMXEM2io7PxQgXQ9yMpyksK6hS0j4KumghPDTm8W25kwXsXPluuuPGHZK8Qox55g=w153-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","krimnya enak seger banget bang enak banget pokoknya hehehe👍👍""","","",""
"https://www.google.com/maps/place/Demi+Gelato/data=!4m7!3m6!1s0x2e69f65266ad60dd:0x2bdd8b50b679b8d!8m2!3d-6.168839!4d106.77397!16s%2Fg%2F11j1hyd7cg!19sChIJ3WCtZlL2aS4RjZtnC7XYvQI?authuser=0&hl=id&rclk=1","Demi Gelato","5,0","(1)","Es Krim","·","Blok AV No. 19, Jl. Komp. Graha Indah Green Ville No.7, RT.7/RW.14","Tutup","· Buka Min pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zQk87TX9FW3o_zoMcwMYIA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=174.2329&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Ai-Cha+Kota+Bambu/data=!4m7!3m6!1s0x2e69f73b0e790837:0xace5fc5999a38727!8m2!3d-6.1861161!4d106.8071518!16s%2Fg%2F11zjyjk6zm!19sChIJNwh5Djv3aS4RJ4ejmVn85aw?authuser=0&hl=id&rclk=1","Ai-Cha Kota Bambu","5,0","(9)","Es Krim","·","Jl. Kota Bambu Utara II No.42, RT.4/RW.3","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdpCW-7L_KauH9jJAHbbS4whmWblxNvQMwNmRPkgNyV_DZcKPBSXcIjwrzwUNsn8dJigOgTCdHS4oy9OraGvKEhJN3_nbJGhaEwUN5yfdqDWZUYZw1H2xDEGcnvrvSjH_IGTLxcKdS-WrF=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""eskrimnya enak, pelayannya ramah2..""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11zjyjk6zm&g2lbs=AIBNGdUrcA-E6rPCe35TWj9OsqUElEqnm0HB07wLA7-FhMEbY-abiQozRC97k-SpIprkF0UGrfyieHH-tpynEEOn8kzMSDvEPw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Icy+Drip+Gelato/data=!4m7!3m6!1s0x2e69f7815c5cdce9:0x569c5d436acff7d9!8m2!3d-6.157732!4d106.794989!16s%2Fg%2F11r9f6vjj2!19sChIJ6dxcXIH3aS4R2ffPakNdnFY?authuser=0&hl=id&rclk=1","Icy Drip Gelato","5,0","(11)","Es Krim","·","Jl. Dr. Semeru Gg. II No.23, RT.15/RW.7","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFu0nPZqoKNxyU8ljPnsvAr2YvXX8tP5pC_SWvlTuDtE3bgQ4TP-ek1HyOf_QZDSe8ASnNjM5xpTpJuv04eDik3OxUOnTTauSvzoVWEe6dMc3VriqgZJ0eDCdGnUYahpQjzRrX8BA=w92-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Ice+cream+diamond+jl+h+tohir/data=!4m7!3m6!1s0x2e69f195775c710d:0xb260903b1af39c4d!8m2!3d-6.2251727!4d106.7690399!16s%2Fg%2F11y1j8v44x!19sChIJDXFcd5XxaS4RTZzzGjuQYLI?authuser=0&hl=id&rclk=1","Ice cream diamond jl h tohir","5,0","(6)","Es Krim","·","Jl. H. Tohir No.24b, RT.10/RW.4","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzo0l3qsaErsWpPOhu4Z6-hWG2yw0gDDJ6W0TewJIqhGachkzWdtJSl01v0DBk6XTIgFYG05bTADeh0xSalkkwseav03AM6EFVe_QFbs2F6uyAl6z0ve2LTL1EDPNV4RBH5PC2=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan sangat memuaskan cepat, responsip""","","","","",""
"https://www.google.com/maps/place/Ice+Cream+ESuka/data=!4m7!3m6!1s0x2e69f73bc6afaf71:0xc4f6e1deb36a4d46!8m2!3d-6.1668184!4d106.7339031!16s%2Fg%2F11qn5gzkzj!19sChIJca-vxjv3aS4RRk1qs97h9sQ?authuser=0&hl=id&rclk=1","Ice Cream ESuka","5,0","(24)","Toko Makanan","·","samping air minum isi ulang fajar, Jl. Bojong Raya No.35 10, RT.10/RW.04","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo9vOCHxJtOv8RlgiYraS-DT6XbEzciDrqybrsvllbpspvbid5KW9eVs25A-m4TO5UaB5x_x-QCxDVc8QaBLqBXf5AmSCeq6JL_FNTptf0M8eOEmnTEqoX_i6xEYIpS0U1Osip=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak rasa nya""","","","","",""
"https://www.google.com/maps/place/Luuca+Central+Park/data=!4m7!3m6!1s0x2e69f7006137d16d:0x671e8a351b71e108!8m2!3d-6.1765433!4d106.7915471!16s%2Fg%2F11y3ngk30s!19sChIJbdE3YQD3aS4RCOFxGzWKHmc?authuser=0&hl=id&rclk=1","Luuca Central Park","4,2","(59)","Es Krim","·","Letjen S. Parman No.28, RT.12/RW.6","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnHna_q2Zbq5yu-lwhcULQqnjyJJPpWelyc-DjGctbf2kCDxoAYvy0kRnXyf-eePt71A13OcwzIXPf_nvzdHlRkZmwlWif8rGK_rSPJhLtpDUrsHoEpIDShiTNz7W6aUwsKWtnyg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Ice cream","dengan harga yang sangat terjangkau, start dari 9rban""","https://www.google.com/viewer/chooseprovider?mid=/g/11y3ngk30s&g2lbs=AIBNGdW22Y-Mr2XUYSWZFlI0EkblhYlWOkElUp9OjVPP5_fdtAyV8WagQP3Ju15nR3NdqmfI2Aw627dV6pOSqFSAKQyUVYzPzw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BarjadeiDefLseMP7vuH8QQ&ei=BarjadeiDefLseMP7vuH8QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Es+Krim+Durian+Lestari/data=!4m7!3m6!1s0x2e69f7e145c119ab:0x88e6d4fc06161d1e!8m2!3d-6.1935935!4d106.7933283!16s%2Fg%2F11tsxs4r6t!19sChIJqxnBReH3aS4RHh0WBvzU5og?authuser=0&hl=id&rclk=1","Es Krim Durian Lestari","5,0","(1)","Kafe","·","Jl. Anggrek Rosliana No.68","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLVDexp8RYL3KPm5mUYcOLwQ5J_gczi03lqW7Ys1DW3MT1ysWvXOd-KZlrpDWQugzy18W7682UimVZmeFxYHO-9dI7bdkqy66PtIT-z0tus4Xd9fdZ3zMPELz1g5l4Udbzpr1b=w80-h160-k-no","","Makan di tempat","Drive-through","","","",""
"https://www.google.com/maps/place/Home+Ice+Cream/data=!4m7!3m6!1s0x2e69f7be86531ec1:0xf1ffacabd3497aa5!8m2!3d-6.1630195!4d106.7502205!16s%2Fg%2F11g_z2crg6!19sChIJwR5Thr73aS4RpXpJ06us__E?authuser=0&hl=id&rclk=1","Home Ice Cream","5,0","(2)","Kedai Hidangan Penutup","·","Jl. Al Hidayah No.7, RT.7/RW.6","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI42oitToDPi0_INiSatbTwnRXXGYFH277So3_kgsKYFm4Y0R_u92Py9zUi-kSLal2xhA8kya6y03sQYzU_8j8dP1XZ-Qx042_JLuyMGvkAuoAuLVMAiqixVob3YDmSlt7NVH-=w80-h106-k-no","","Pesan antar","","","","",""
"https://www.google.com/maps/place/Ragusa+Es+Italia/data=!4m7!3m6!1s0x2e69f58dc6f35337:0xc53f09de122388e7!8m2!3d-6.1697808!4d106.8298707!16s%2Fg%2F1tnmc1np!19sChIJN1Pzxo31aS4R54gjEt4JP8U?authuser=0&hl=id&rclk=1","Ragusa Es Italia","4,4","(20.901)","Es Krim","·","·","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXZH8QAA9y4JKTYdD1X1IxCedXuKxGV7NyR7rWECmu4UKzPAaQ11G7iPUGT8K1JVsWGcxqLJsPBingcgSVH-AKXXK39Jj-6qCEiv703La84W6Hy6LgNZ0ONB7_NL_9QOTaPyE2og=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","es krim","nya enak apalagi","","",""
"https://www.google.com/maps/place/Es+kul-kul+kak+kiki/data=!4m7!3m6!1s0x2e69f79a9511c959:0xdca07e1949f00140!8m2!3d-6.1793769!4d106.7653156!16s%2Fg%2F11svzgy2cd!19sChIJWckRlZr3aS4RQAHwSRl-oNw?authuser=0&hl=id&rclk=1","Es kul-kul kak kiki","5,0","(3)","Es Krim","·","Jl.kedoya selatan palapa 7 no.77 rt 16/01","Tutup","· Buka Min pukul 13.30","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tF6uDTAi-NYg86X_O5U0hQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=9.623206&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Es+cendol+durian+%22Berkah%22/data=!4m7!3m6!1s0x2e69f7002dcb63a5:0x5f029c5642f24506!8m2!3d-6.182955!4d106.779747!16s%2Fg%2F11vx3jxbxz!19sChIJpWPLLQD3aS4RBkXyQlacAl8?authuser=0&hl=id&rclk=1","Es cendol durian ""Berkah""","5,0","(2)","Es Krim","·","Jl. Patra No.2, RW.2","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaSFyg6GjOLCVtwWp2rtatuUcGRAQMDopA5FSDg1LcjFdu1g7th_A5rbe8r73DpCotlYeeI8FvEBDpFB9VTtnOd84dMLjhc_c1RU-t-GLQShSXPWRSQHtEEGFdXpPgwewW2JvRRFoSn2VE=w92-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Es+Podeng+Mas+Bro/data=!4m7!3m6!1s0x2e69f6c54e4ce6fd:0x9def6dbe336b3bf8!8m2!3d-6.2076999!4d106.7833508!16s%2Fg%2F11c37_5t0d!19sChIJ_eZMTsX2aS4R-DtrM75t750?authuser=0&hl=id&rclk=1","Es Podeng Mas Bro","4,6","(25)","Es Krim","·","Jl. Bang Pitung No.19, RT.4/RW.3","Tutup","· Buka Min pukul 12.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFUTCG0z5MWdhWVrbNahS3wdlXCb2m6X0UUJTbFhdqpehQsMDBXHT65G7ER-xEYxN8NuoeOUm4SOYKCM7ib2cR2q8cnuYqr3mOgMrFOcxtFnf72Bh988H5wxTd0wU_pg6gtL16SQ=w80-h120-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga 10k, ga tau kenapa ada rasa asin""","","","","",""
"https://www.google.com/maps/place/Tantular+Cafe/data=!4m7!3m6!1s0x2e69f703690f25bb:0x627d67569f61780a!8m2!3d-6.187475!4d106.755707!16s%2Fg%2F11bwn5mm4b!19sChIJuyUPaQP3aS4RCnhhn1ZnfWI?authuser=0&hl=id&rclk=1","Tantular Cafe","4,4","(584)","Kafe","·","·","Segera tutup","· 23.00 · Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUwjqyfzJt6g6pxapcedmyYw7ZKhoxx_2S5dah1mYQB4Ck0jLVm5wCcWwNwM3JkOLM7U5JErKcU1iPvdpNx4Knqw4wmSbV-0cNqiri6hXEStUFutVvFJq7AMPr5Lqs3x52iMk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","krimnya enakkk tempatnya juga nyamaan recommended parah sih""","","",""
"https://www.google.com/maps/place/Ice+Cream+Durian/data=!4m7!3m6!1s0x2e69f691128f2193:0x236dead7e731d33f!8m2!3d-6.1909463!4d106.8015913!16s%2Fg%2F11gg99r1t9!19sChIJkyGPEpH2aS4RP9Mx59fqbSM?authuser=0&hl=id&rclk=1","Ice Cream Durian","4,6","(9)","Es Krim","·","no Jl. Aip II Karel Sat-Suit Tubun IIB No.7A RT.9/RW.2, 11410, RT.7/RW.2","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg_PYQJ3Q9HqwHSYXTVRgpAskStYnJPNYwGyB9tixvg8LlFMUbBtroxuY1tAMqO9RchWsa4Lo7TJ8Yd3lLcOSNSSb6SR_x7Y15Vq6kKqBJSCHF9ZgyIFcf0fn7T3KW5wyIdd3n=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ENAK BANGET!""","","","","",""
"https://www.google.com/maps/place/Es+teler/data=!4m7!3m6!1s0x2e69f7f6b54f24fb:0x3ff258db3d7fbdbc!8m2!3d-6.1909531!4d106.786676!16s%2Fg%2F11wc3dp9ch!19sChIJ-yRPtfb3aS4RvL1_PdtY8j8?authuser=0&hl=id&rclk=1","Es teler","","","Es Krim","·","Jl. Budi Raya","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sCxZ8EPdATSAhCkmZcce_g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=295.827&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
