"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Bingxue+Suhat+Malang/data=!4m7!3m6!1s0x2dd6291045e66969:0x421e509dc07224c0!8m2!3d-7.9427255!4d112.6215881!16s%2Fg%2F11y64v77hc!19sChIJaWnmRRAp1i0RwCRywJ1QHkI?authuser=0&hl=id&rclk=1","Bingxue Suhat Malang","4,5","(174)","Es Krim","·","Omni Space, Ruko Taman Niaga, Jl. Soekarno Hatta No.A2","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG38htZeqqZi68hy-B0-HmQgLV3kgglw4EgqVsf7u7-4n7UqXr22Kid1pHAhhRYIPhIw8w0ZzB5DZ3WISI19zyOQ0qdnmVT1xrBkzd2JxHasOWwd_7HN19Nzc3t5PQJK5hkQZKfxtumU6jq=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","es","krimnya enak bgtttt, teksturnya jg creamy dan lembut.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5NjR2NzdoYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_jD2aYvtO7SL4-EPkr7RmQo&ei=_jD2aYvtO7SL4-EPkr7RmQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Luuca+Matos/data=!4m7!3m6!1s0x2dd6298fd0d21715:0xfbbfc74b52a5be4c!8m2!3d-7.9567033!4d112.6185687!16s%2Fg%2F11y4n53wf3!19sChIJFRfS0I8p1i0RTL6lUkvHv_s?authuser=0&hl=id&rclk=1","Luuca Matos","4,0","(73)","Es Krim","·","Jl. Veteran No.2","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFD5thUeWpC__VZOJHodf-C47Md5VVXuRj-ac101eZ_l-_KUwYq_D-4M-hnZa7TQ1DJSuEYtIlZqujdIpAKAfctgnEa5BSmCU24NZlXKznTyyaw1pyXFIezAsjX66vDwpHNaqHW3A=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","es krim","nya enak pelayanan juga ramah, next mau nyoba varian lain""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5NG41M3dmMxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_jD2aYvtO7SL4-EPkr7RmQo&ei=_jD2aYvtO7SL4-EPkr7RmQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Toko+224A+Outlet+Aice+es+krim/data=!4m7!3m6!1s0x2e7883e828196241:0x883f8e63ea64ff06!8m2!3d-7.9546768!4d112.6098684!16s%2Fg%2F11qqnxrjxv!19sChIJQWIZKOiDeC4RBv9k6mOOP4g?authuser=0&hl=id&rclk=1","Toko 224A Outlet Aice es krim","","","Toko outlet","·","Jl. Raya Sumbersari Jl. Kanjuruhan Gg. 3A No.mor 224A","Tutup","· Buka pukul 06.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dRARtuzawitUNQgcAvC1Fg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=117.77376&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/Es+Coklat+Bahagia+cabang+2/data=!4m7!3m6!1s0x2e78833303525891:0xc28a3359a860b407!8m2!3d-7.9580288!4d112.6098735!16s%2Fg%2F11s5zb3vt1!19sChIJkVhSAzODeC4RB7RgqFkzisI?authuser=0&hl=id&rclk=1","Es Coklat Bahagia cabang 2","4,8","(5)","Es Krim","·","2JR5+QWQ, Jl. Sigura - Gura","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEH7LLL_NkoYrvDibJ_5WbDFzn2za_z2Z1u_GgAycG3MxTsUuL5D0xhwrSQa-cPfCNrwpsnvnsvmYa0i9CdAf8LY23LTy4C-3loNZI1AvfkKK4uprUir3kaHAHZp4HZiDzrjS0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, segarrr""","","","","",""
"https://www.google.com/maps/place/Es+Krim+Potong+Singapure/data=!4m7!3m6!1s0x2e7883f0997a1f05:0xc20a0ded1791f4fb!8m2!3d-7.9395247!4d112.5985643!16s%2Fg%2F11tk9l772x!19sChIJBR96mfCDeC4R-_SRF-0NCsI?authuser=0&hl=id&rclk=1","Es Krim Potong Singapure","4,7","(14)","Es Krim","·","3H6X+5CF, Jl. Kanjuruhan","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXkYtC4xhYAG9qkwZWDOodxAPXhc4P_wPEugaV3sNjVEGcrFJ7XuPf9kam88zOSoYv1F3DN8A0ASPYd0ezczVfcTo_Xjo-VQRL7-rKcY9pblHhqU0-VOr9GAdI7fYqIJFEfA0V0A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pokoknya enak banget, recomend plus bapaknya yang","jualan","baik pol 🤗💗""","","",""
"https://www.google.com/maps/place/Capcin/data=!4m7!3m6!1s0x2e788300334a9bb1:0x9192bb32e120bf4e!8m2!3d-7.9579916!4d112.6112128!16s%2Fg%2F11vpzmtv6b!19sChIJsZtKMwCDeC4RTr8g4TK7kpE?authuser=0&hl=id&rclk=1","Capcin","5,0","(1)","Es Krim","·","2JR6+RF4, Jl. Sigura - Gura","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VPpKnTy4roBWQUM0Hwjl0w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=336.08218&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Tianlala+MATOS/data=!4m7!3m6!1s0x2dd629033b80a7cb:0x3bd7af7af9da824f!8m2!3d-7.9581085!4d112.6207961!16s%2Fg%2F11ytkpmryc!19sChIJy6eAOwMp1i0RT4La-Xqv1zs?authuser=0&hl=id&rclk=1","Tianlala MATOS","4,4","(27)","Es Krim","·","Jl. Veteran No.2 Lt. LG","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlhFz2lT_uoXSsKMDEHzj8n0HcZ8JMLh57pCKYQ1yereIxxNRGxF9NmyFPz0zgHz_p-whakbUIXfBSY-o_uf1Sykj9N_D2PNi8ZOgfuTb0fzTz6WQxD3_0Q2QXTvZGbQKcwnbiGz_SfnM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pertama kali beli
rasa minuman enak
Harga murah","Es krim","mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5dGtwbXJ5YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_jD2aYvtO7SL4-EPkr7RmQo&ei=_jD2aYvtO7SL4-EPkr7RmQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Delice+chickenroll/data=!4m7!3m6!1s0x2e7883005fec1f75:0xf03a15fe27b5f7ef!8m2!3d-7.9464252!4d112.6124393!16s%2Fg%2F11xv2pw9ms!19sChIJdR_sXwCDeC4R7_e1J_4VOvA?authuser=0&hl=id&rclk=1","Delice chickenroll","5,0","(5)","Kedai Hidangan Penutup","·","3J36+CXG, Jl. MT. Haryono","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xYIF-0_5KKnCOHKU-VswGQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=242.58751&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga terjangkau lagi.""","","","","",""
"https://www.google.com/maps/place/Awlaady+Ice+Cream/data=!4m7!3m6!1s0x2dd629ce8fde3e07:0x9135286a138dd68d!8m2!3d-7.9497029!4d112.6298342!16s%2Fg%2F11vcmcq80b!19sChIJBz7ej84p1i0RjdaNE2ooNZE?authuser=0&hl=id&rclk=1","Awlaady Ice Cream","5,0","(15)","Es Krim","·","Jl. Arumdalu No.34","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGC0tk0zBHU2WeSUYpiI4mCnP0bPnJMaDHdPuirsEyCIRW-QnJTyKXwTc4vTwrhe8N3e1ooK6JOVjNbrUfEMShhJj_RkC6ClRpjwBP_hC8Ak7REjOW2DeKhsxb6vxGIZnftXm4=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","es","krimnya enakk, yang varian cup dapet banyak juga pokonya TOP JATIM""","","",""
"https://www.google.com/maps/place/Es+Kutub+Cabang+Kembang+Kertas/data=!4m7!3m6!1s0x2e788363dea1c6fb:0x99609cd03b400a29!8m2!3d-7.9420967!4d112.6166883!16s%2Fg%2F11qswf6x03!19sChIJ-8ah3mODeC4RKQpAO9CcYJk?authuser=0&hl=id&rclk=1","Es Kutub Cabang Kembang Kertas","5,0","(2)","Es Krim","·","·","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfq0rbC1Gb_CTc53wLDtwwEcsgslOP2TBO9BJ6ffi9t4tVkUcfmEz5ItJSWKeVAuQDyZlrrHeO7JiWGJsPFvMkDj5chgOnx_YZuSECi0dtgvqkwxxoohZ1UBrK6nKav2kbmlkbEA=w80-h106-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Es+Doger+Nusantara+Cabang+2/data=!4m7!3m6!1s0x2dd629e28610c139:0xbdf636c72e4ca135!8m2!3d-7.9510861!4d112.6210173!16s%2Fg%2F11zkq99j32!19sChIJOcEQhuIp1i0RNaFMLsc29r0?authuser=0&hl=id&rclk=1","Es Doger Nusantara Cabang 2","3,0","(1)","Es Krim","·","Jl. Dewandaru Dalam No.27","Tutup","· Buka pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIIIc6e9Ra5OlDxXpdG_fxR3TSlcfWwUbRLd-yno2_NkBvw34WXV-4W7vsrrE1PUzzerhJ5UKmNHLBIsELZSazdwpt-nBmFGzIRiS5n8oAedgCBUKGfVNDH2a4VlYdaSgepWgdSc0nes0=w80-h142-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Twister+Cone/data=!4m7!3m6!1s0x2e788278b51fab65:0x247f23d05437c2b1!8m2!3d-7.957034!4d112.618551!16s%2Fg%2F11b6_d7jbh!19sChIJZasftXiCeC4RscI3VNAjfyQ?authuser=0&hl=id&rclk=1","Twister Cone","","","Es Krim","·","Malang Town Square, Jl. Veteran Lantai Dasar","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFlMO2oOouJXWUxRt10vCG7XePFYMNnMYzMJClrjVOWVycUhJ0RfhpNTBrRZFxR3KD2jLCTiHTtQ10IrJimPgBwqPweXY_cw3zn0ymwMpt7HzQCiOaiAu9eMu5s4qjbfbI_ZPBhZglUDWJxeVcvhhZWo_Itt53aHlLYV68JUvf8es1hbPxFqLLh2_qWzPYWCtvnSt0=w122-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/BVGL+Gelato+and+Friends+Malang/data=!4m7!3m6!1s0x2dd6282eedc1a5af:0x33f85b8e1ec11748!8m2!3d-7.9682305!4d112.627941!16s%2Fg%2F11bwm6l9ny!19sChIJr6XB7S4o1i0RSBfBHo5b-DM?authuser=0&hl=id&rclk=1","BVGL Gelato and Friends Malang","4,6","(4.615)","Es Krim","·","·","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4jmtvc_6HZFunkoqK_OPJT5NeYqLN9C1qc9NNbXWATF7yR9dyhgg-EP4FC1WcZ2_BmFyQFxoAb_VUZ5GP6MUlkKc9JvNQSx6gnpOuh1DQ0AbHVaMOfAUv6hTQ6F7V4oY42ImBGQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya luas, variasi rasa","es","krimnya banyak, favorit dari jaman dulu.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFid202bDlueRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_jD2aYvtO7SL4-EPkr7RmQo&ei=_jD2aYvtO7SL4-EPkr7RmQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Koono+Gelato/data=!4m7!3m6!1s0x2dd62956fbeee67b:0x718bdc1858ba74a1!8m2!3d-7.9770902!4d112.6262023!16s%2Fg%2F11ghpvkln6!19sChIJe-bu-1Yp1i0RoXS6WBjci3E?authuser=0&hl=id&rclk=1","Koono Gelato","4,6","(2.095)","Es Krim","·","·","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHplSeXmplhxgDfeVhIpWiUBpG7pEx52xC5IpCi3zKe8V9re0M2tEqIRi-gnDK8XhB0zkTUJcqvIjxddTuRuuWrZhkXeecEmNhvF3pgZ7gB2BeRLh4XL1W80K0azGFf5CjCCqATiQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es krim","gelato yg enak banget, tempat nongkrongnya luas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnaHB2a2xuNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_jD2aYvtO7SL4-EPkr7RmQo&ei=_jD2aYvtO7SL4-EPkr7RmQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Hokka+San/data=!4m7!3m6!1s0x2e7883babcfc4a7d:0x6bbf37496ae53881!8m2!3d-7.9477823!4d112.6055647!16s%2Fg%2F11pc1m9v2s!19sChIJfUr8vLqDeC4RgTjlakk3v2s?authuser=0&hl=id&rclk=1","Hokka San","5,0","(3)","Es Krim","·","Jl. Sunan Kalijaga No.17","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUTMmZqA7NNoa2zPa3Nmhtll8j3By4KMA2yZm3cHNnEQrBJJhMYH3AHnbguStnQmQmy3gs39QyfnbZFTcwJktEPBadDNiC2oJ4RfVROmN2mxJz3YdabccUs9xkzpznsX7w5hA=w80-h106-k-no","","Pesan antar","","","","",""
"https://www.google.com/maps/place/Mocin+Ice+Cream+%26+Drink/data=!4m7!3m6!1s0x2dd6290ff3fe7d03:0x2e36dfd4f8310296!8m2!3d-7.9282681!4d112.62845!16s%2Fg%2F11st_pp425!19sChIJA33-8w8p1i0RlgIx-NTfNi4?authuser=0&hl=id&rclk=1","Mocin Ice Cream & Drink","4,8","(59)","Es Krim","·","Grand Masyhur, Jl. Ikan Kakap Residence R2","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGERbZiZfuAg3oY6h8z6es_6bY4vweQyikB-QMUPDUREniLK2JAeO7xcAAc3WlCiHHMfjc7wCWJG55Rfrfe-6prKywU3J6mQkZDD_wYLblRVG9mQ61A9-IMkz21D0iE9AOULhhd=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es krim","brand lokal yang enak dengan aneka rasa, boleh dicoba.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzdF9wcDQyNRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=_jD2aYvtO7SL4-EPkr7RmQo&ei=_jD2aYvtO7SL4-EPkr7RmQo&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/ES+TELER+KUTUB/data=!4m7!3m6!1s0x2e788300676a12b1:0xc5b2d00743f8bc4b!8m2!3d-7.9430583!4d112.6175443!16s%2Fg%2F11y8w70vvy!19sChIJsRJqZwCDeC4RS7z4QwfQssU?authuser=0&hl=id&rclk=1","ES TELER KUTUB","5,0","(1)","Es Krim","·","3J49+Q2F, Jl. Pisang Kipas","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RHPZQHwK_hYZE1em2vBDrw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=47.559196&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Toko+sang+jaya/data=!4m7!3m6!1s0x2e7882705b12c94b:0x3e1b1edb818f1262!8m2!3d-7.9508146!4d112.6102949!16s%2Fg%2F11f29gvrlg!19sChIJS8kSW3CCeC4RYhKPgdseGz4?authuser=0&hl=id&rclk=1","Toko sang jaya","4,6","(5)","Toko Kelontong Asia","·","Jl. Kerto Leksono No.47","Tutup","· Buka pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z5-iKVgmQeObgkp6XykA2w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=305.7818&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/Es+Doger+Cream/data=!4m7!3m6!1s0x2e7883a382c15b2b:0x8eecf2e8f875884!8m2!3d-7.9549994!4d112.5963687!16s%2Fg%2F11v0jsrv8s!19sChIJK1vBgqODeC4RhFiHjy7P7gg?authuser=0&hl=id&rclk=1","Es Doger Cream","4,7","(3)","Es Krim","·","2HVW+XJMJl. Raya Candi VDoro","Buka","· Tutup pukul 04.35 · Buka kembali pukul 10.05","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlzAXDbAW0smo298Cu2pJJx1pqv4NKKBLuHAuUpMA3V486Ao5sUBLCv2LJpC8iSgKWO7r1rpS8CrfOBBSfHt67aChlcW26zRvYPUGPiffAaJqgv6EsqEXRcZHnc6NnN3Ysl4gd=w80-h142-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Momoyo+Mandala/data=!4m7!3m6!1s0x2e788300421dd4a1:0xe8433752ff1c697c!8m2!3d-7.9645832!4d112.6040699!16s%2Fg%2F11yg04_gdq!19sChIJodQdQgCDeC4RfGkc_1I3Q-g?authuser=0&hl=id&rclk=1","Momoyo Mandala","5,0","(327)","Es Krim","·","Jl. Puncak Mandala No.42","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6iIZCOL-J9P0nMvpvOOH5wExDXFzvP2JaD3-ZuS_zr521RaB9yDqX4prcs8nBUarldap8aIAfHd23mXZox7rImZUJ9pVteWHIi1PpMI3li52T9S9c3t1wNp0EAsiCVtiX43hn18R6TvA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya ramah dan cepat,","es","krimnya juga enak dan murah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5ZzA0X2dkcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ADH2abHANsqQ4-EPs4bp6QY&ei=ADH2abHANsqQ4-EPs4bp6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Carla%27s+Cream/data=!4m7!3m6!1s0x2e7883672a5d9b05:0x83d6c738cde37f18!8m2!3d-7.9572877!4d112.6176491!16s%2Fg%2F11vj7qt4cd!19sChIJBZtdKmeDeC4RGH_jzTjH1oM?authuser=0&hl=id&rclk=1","Carla's Cream","","","Es Krim","·","Jl. Veteran","Tutup","· Buka Sen pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sYhfb068TT38lyGSDQ6Sqw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=300.6284&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Mixue+Bendungan+Sigura/data=!4m7!3m6!1s0x2e78836d662b0e05:0xcbbdb64b5bf2515b!8m2!3d-7.9581124!4d112.6095157!16s%2Fg%2F11thrxht_9!19sChIJBQ4rZm2DeC4RW1HyW0u2vcs?authuser=0&hl=id&rclk=1","Mixue Bendungan Sigura","4,5","(126)","Es Krim","·","Ruko Bendungan, Jl. Sigura - Gura No.18 Kav 1 N0","Tutup","· Buka pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7uTj6zloBcPt_dwr03wFndHiFNawpwWbR_gMxwueQU8w2oS9Fbt_j4A3njn40kusyL4N8uDnqomuVVdca0cpSGb9PkdolsRV7yxGf2pBsUOq1eADsnPoBpsp-l2flzU4XZ6b7wA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Ice","creamnya banyak dan enak... Staff ramah, harga murah meriah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0aHJ4aHRfORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ADH2abHANsqQ4-EPs4bp6QY&ei=ADH2abHANsqQ4-EPs4bp6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Es+Krim+Wilis/data=!4m7!3m6!1s0x2e7882827bd2485f:0xed6b6cab89f4cbcd!8m2!3d-7.9700694!4d112.6201214!16s%2Fg%2F11hb3hdw1n!19sChIJX0jSe4KCeC4Rzcv0iatsa-0?authuser=0&hl=id&rclk=1","Es Krim Wilis","4,6","(156)","Es Krim","·","Jl. Tanggamus No.11","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYvVhykB7QQpaH-aG0KZRl6hH17lBKaxLNDgB4bfWfiIj12krEOVeNqm6D6itgm7HXDx7ld4GpFTIuwsl8bsODXOOE_kdQwzv1hj0f_uro0FyGbZ9LOqKD39Wk2VpHPH_lPLAXgnaaXkpG=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es krim","kuno, enak bgt yg leci, yg cup mocca rumnya berasa bgt 👍🏻""","","",""
"https://www.google.com/maps/place/Tentang+kita+coklat+ketawanggede/data=!4m7!3m6!1s0x2e788314e49bded9:0x5524153a74d51ecf!8m2!3d-7.9470262!4d112.6099926!16s%2Fg%2F11p5n6dn_8!19sChIJ2d6b5BSDeC4Rzx7VdDoVJFU?authuser=0&hl=id&rclk=1","Tentang kita coklat ketawanggede","5,0","(2)","Kafe Coklat","·","Jl. Kerto Asri No.48","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-JPehxqD98JSXUX5iU49tJxtrAZlcNHF8GjkrmyjdrdXImaXg1EO5oMAJ2-Gt-64Ble7HOlnviIFIn97niUa03B4gd30LTgIAGgDjAmRXga9IZqqQmshDRkqd8anhNcLC-xo=w92-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Xiyue+Matos/data=!4m7!3m6!1s0x2e78830016528f8f:0xf3ab10d0c518b872!8m2!3d-7.9567524!4d112.6188882!16s%2Fg%2F11zhzdlm43!19sChIJj49SFgCDeC4RcrgYxdAQq_M?authuser=0&hl=id&rclk=1","Xiyue Matos","4,2","(21)","Es Krim","·","Jl. Veteran No.2","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLxqzogb6ryW25PkRdo2ZeiGe890OB11AY8qFk3-SNhlSsd92DPIvhasdlmyp5azsEBGx_Ara6Nr5gsXLosh_yoV0B8U59R_b0-SamFKyuJ2R45_FMLLik6ON4jdyiQexLyiaI1uSBA_wc=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak","es","krimnya, dan ada matcha juga ternyataa, pelayanan cepat dan ramah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF6aHpkbG00MxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ADH2abHANsqQ4-EPs4bp6QY&ei=ADH2abHANsqQ4-EPs4bp6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Belvi+Chicken+%26+Es+Cream/data=!4m7!3m6!1s0x2e7883002730a78d:0xd68b02f3fdd247a5!8m2!3d-7.9334728!4d112.6137722!16s%2Fg%2F11ykxvbjfv!19sChIJjacwJwCDeC4RpUfS_fMCi9Y?authuser=0&hl=id&rclk=1","Belvi Chicken & Es Cream","5,0","(5)","Es Krim","·","Jl. Akordion Timur No.10","Tutup","· Buka pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHoMU1muH_wmrTvleWYYMwEvWPBLXejOMuWNvEXMd5d9mxkkmkjCufOq24RgMREvg4R5MSlw-8zbuIRopwCDniAEyAMONPgfIqyh1sPyFsyoeF3mIZ01bA70GqTjnGBEYxQe6Cq4Q9bHwa=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""udah nyobain, puas banget banyak promonya""","","","","",""
"https://www.google.com/maps/place/Mocin+Ice+Cream+%26+Boba+Tidar/data=!4m7!3m6!1s0x2e7883eb79d38ac9:0xb62988b99f840fdf!8m2!3d-7.955606!4d112.5977171!16s%2Fg%2F11kqq_32dy!19sChIJyYrTeeuDeC4R3w-En7mIKbY?authuser=0&hl=id&rclk=1","Mocin Ice Cream & Boba Tidar","4,7","(46)","Es Krim","·","Jl. Raya Candi V Ruko Saribumi No.303","Tutup","· Buka pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEv7AeiUqS_Hs-VQXx27jtAavSfNpiUn3IfGt3LsTlprHtJ4mE3tWEHZn25JcoJY0Gyu7WDJEQB7CFeFIMTuPJqynCC20IBsaVKTq-B8ZhBwlr27BjptDKGy1PkdMrEStwOKAc=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","krimnya lumayan, harganya juga murah.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrcXFfMzJkeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ADH2abHANsqQ4-EPs4bp6QY&ei=ADH2abHANsqQ4-EPs4bp6QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
