"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"https://www.google.com/maps/place/Apocalypse+Women+GYM/data=!4m7!3m6!1s0x2dd629026bcef171:0xe96b347ddb2fd1d2!8m2!3d-7.9596272!4d112.6641228!16s%2Fg%2F11tnxsmj25!19sChIJcfHOawIp1i0R0tEv2300a-k?authuser=0&hl=id&rclk=1","Apocalypse Women GYM","4,9","(226)","Tempat Fitness","·","","·","Jl. Industri Wendit Barat","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlxSb_FF5vfBoDP_iap7IPh_W4s1ndT1PlDUVC38pCh9lmn1ly7ycuEL5ZQEqJ6LsEOZ2g1TASqUVBn81iwfd-VsI8HlTaTcsKPVAju1kMAD9yUhKyr6maCGlq0C_XPSoyDYJ2=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat Gym","tercomfortable, dg fasilitas yg lengkap, dg temen"" yg seru"" 🥰🫶""","· Buka pukul 07.30"
"https://www.google.com/maps/place/HERBALIFE+DINOYO/data=!4m7!3m6!1s0x2e7883882538fbc7:0x6f20d99c718aa8e6!8m2!3d-7.9382128!4d112.6071963!16s%2Fg%2F11fq8n_sg0!19sChIJx_s4JYiDeC4R5qiKcZzZIG8?authuser=0&hl=id&rclk=1","HERBALIFE DINOYO","1,0","(1)","Pusat Kebugaran","·","","Pasar Terpadu Dinoyo, Jl. MT. Haryono","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8k2JLca44cUXugn2qluRHrX92mbuzf_zJPobg8YoY9ypQVxuV_6DDiz2tELprfanxXNVLvV839Q2YA3QZoUFiUaXpf8ltm1YqsAibCn7umIOrTSQJx7G65GQbwaw-_UQVShLWVQ=w80-h106-k-no","","","","","· Buka pukul 07.30"
"https://www.google.com/maps/place/Just+Quality+Juice+-+6+jam+Diet+Kenyang/data=!4m7!3m6!1s0x2dd629664eca14d9:0xda1e33da15318f7b!8m2!3d-7.9470407!4d112.6085175!16s%2Fg%2F11gxh8d800!19sChIJ2RTKTmYp1i0Re48xFdozHto?authuser=0&hl=id&rclk=1","Just Quality Juice - 6 jam Diet Kenyang","","","Jus","·","","Jl. Simpang Gajayana No.12B","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEswtKQjLVFnQvkeNCTubEou13O7vklpsUmMqtUetps_it0R5_ZTXASN7CyNsRCx6u4Z5x7rf4lZIa3594GJsjDPjsGz_FQbGYKR2_4OCQ4tnoxJszckMMYw-2ROIZqA4c1MNTv=w153-h92-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Yakuza+Home+Training/data=!4m7!3m6!1s0x2e7883005c211af7:0x77e62d62015a2c37!8m2!3d-7.9508399!4d112.5924112!16s%2Fg%2F11y75f35bw!19sChIJ9xohXACDeC4RNyxaAWIt5nc?authuser=0&hl=id&rclk=1","Yakuza Home Training","5,0","(8)","Tempat Fitness","·","","Perum. Greenland at Tidar Blok AC 10","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIBOgWVUdk0V1aaWY_gS2-wQZlIH3KztxZhlTCiz4vKAyUAOpmWfTF98A311RdJFjxZ3_45OOcIGd0qVa3Tu6DoHhVqU2zuYauq7e0SBMmAK_CULyuR7XgnRIRViUwuD00xhdZqw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","berlatih","· Buka pukul 06.00"
"https://www.google.com/maps/place/Lion+boxing+academy/data=!4m7!3m6!1s0x2e7883f56540efdf:0xf7c1f8a8c80a0c4f!8m2!3d-7.9659039!4d112.601811!16s%2Fg%2F11qglk_1ns!19sChIJ3-9AZfWDeC4RTwwKyKj4wfc?authuser=0&hl=id&rclk=1","Lion boxing academy","4,9","(29)","Sasana Tinju","·","","Jl. Villa Tidar Indah No.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaweYo0SRQcZzdLBJ2FCvINrQmV12dQIrlFDOlaWEfnRe9kP2iNe1U30YeNzG1ZMIGzivUy5-I_g0tdOZOgiYGwEMXgVmkzcQUQWnCeVUH2C0GWeCHgMCXSDwXCSHw9O_pttg0Pw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coachnya professional & baik""""","","","· Buka pukul 15.00"
"https://www.google.com/maps/place/Spiritful+Studio+2+Okabawes/data=!4m7!3m6!1s0x2dd629d3aa59cb6d:0xc5f8512156293ad3!8m2!3d-7.966857!4d112.633762!16s%2Fg%2F11h_cnngsr!19sChIJbctZqtMp1i0R0zopViFR-MU?authuser=0&hl=id&rclk=1","Spiritful Studio 2 Okabawes","4,8","(28)","Tempat Fitness","·","","Jl. Jaksa Agung Suprapto No.42, RW.3","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9GIxu0LTfrIFzPBo2R46Ivm-CtgwSix1mZDUu6ZORbEeE0FcspZ2g1ZOCv6G_h-tjKCRxO8PCq3B10pmIkTFj-VUzOj7mu4o_GZjWzRw_pP_4rLXtNddM_hUWqDVC-ULVLnGo=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suka zumba di sini tempatnya bagus bersih zin ya ramah""🥰""","","",""
"https://www.google.com/maps/place/Smart+Gym/data=!4m7!3m6!1s0x2dd6290303d7aa0d:0x7fe4a2fad07f0531!8m2!3d-7.9453449!4d112.6509809!16s%2Fg%2F11fs7t1djr!19sChIJDarXAwMp1i0RMQV_0Pqi5H8?authuser=0&hl=id&rclk=1","Smart Gym","4,8","(211)","Tempat Fitness","·","","·","Jl. Laksda Adi Sucipto No.190","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3EOSDofVgRDgKuRaM91EGzzWldaGS08XzLGS8Zd0lUqHn8xkQ0pbYX_Ciu4zrhFuj2TXq8cQf9WN1BfmtUZKIrNMwVgKO4aTWewvEv4hWe1rBZ8_eeETmYE-auei-09ZYoUMh=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best lah buat","gym","+ ada tmpt Olga buat zumba serta","· Buka pukul 06.00"
"https://www.google.com/maps/place/Body+Gym+Fitnes+Center+Dan+Aerobic/data=!4m7!3m6!1s0x2dd628f5d8660d93:0xa5a21e52e6f55ff7!8m2!3d-7.9745787!4d112.6696901!16s%2Fg%2F11btm9tr60!19sChIJkw1m2PUo1i0R91_15lIeoqU?authuser=0&hl=id&rclk=1","Body Gym Fitnes Center Dan Aerobic","4,6","(230)","Tempat Fitness","·","","·","Jl. Danau Jonge No.27 Blok H7D","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxQkNEV-HEOmN_usMh4iH9fzD-Otvs2vC5gNEQDx-LufbXfnsUvuUcfmVmaU61hfy64F4PHanMhkLI8T3KNzyjvKwk7M0fMPE8pO7UJlCpcrcj80Tv8n48qXEYS5ftCLrxrgF6=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Biasanya pagi2 jam 6-7 pagi sepi, pas untuk","gym","sebelum ngantor.""","· Buka pukul 06.00"
"https://www.google.com/maps/place/Sanggar+Sehat+Segar/data=!4m7!3m6!1s0x2e78828df0220b3f:0xf0234bf9b9c70d2!8m2!3d-7.9728069!4d112.6010883!16s%2Fg%2F11tcznvb41!19sChIJPwsi8I2CeC4R0nCcm780Ag8?authuser=0&hl=id&rclk=1","Sanggar Sehat Segar","5,0","(1)","Tempat Fitness","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gi5l2cug9V0sNQioqeGcYA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=171.22646&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pangkalan ojol dieng""","","",""
"https://www.google.com/maps/place/Coach+herbalife+malang/data=!4m7!3m6!1s0x2e78834d60c5e497:0x5640daacb57cffb5!8m2!3d-7.9488678!4d112.6042646!16s%2Fg%2F11q84fqhfr!19sChIJl-TFYE2DeC4Rtf98tazaQFY?authuser=0&hl=id&rclk=1","Coach herbalife malang","","","Pusat kebugaran","·","","Jl. Joyosuko Timur Metro III No.56A, RT.03/RW.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGn3IWE_XFcd-kf7pCbJ55P6_LtDVBGAcbgr2Lzzm7avKSK3iVBlILlNGM29qWkQ5jttjsBOWWsvOsDVparEIxKYtqUu5r3fKjbBaG-mPSOvNsSn8v_l4FMrkkZ6vYCbC-ZwPoufg=w122-h92-k-no","","Layanan di tempat","Kelas online","","· Buka pukul 06.45"
"https://www.google.com/maps/place/Workout+Container+GYM/data=!4m7!3m6!1s0x2e78811a2ae4e39b:0x1d8787dc2e664a5!8m2!3d-7.9151203!4d112.5870178!16s%2Fg%2F11h2xsl1ny!19sChIJm-PkKhqBeC4RpWTmwn142AE?authuser=0&hl=id&rclk=1","Workout Container GYM","4,4","(34)","Tempat Fitness","·","","Jl. Raya Sengkaling No.188","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5T8Agi1I2PUcBuOsgAW1aE3lFp4RY6rqAABNor40D8OncIRIaxTGxhcLqjtP3fs_BGYpFBbpydFl1cLg_1G_n09_DTTCzryjB-VrVDXzvMqMAdia2vlBquuMVqHXshDY6v1Tc1w=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada fasilitas sauna yang jarang","tempat gym","lain punya.""","· Buka pukul 07.00"
"https://www.google.com/maps/place/Maximal+Strength+Gym/data=!4m7!3m6!1s0x2dd6293be40c4b97:0x6e4679813c9efe9a!8m2!3d-7.9572052!4d112.6562895!16s%2Fg%2F11xmxtbzk_!19sChIJl0sM5Dsp1i0Rmv6ePIF5Rm4?authuser=0&hl=id&rclk=1","Maximal Strength Gym","5,0","(13)","Tempat Fitness","·","","Jl. Simpang Sulfat Utara Ruko No.24","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVltrcfsOASCf4tbyTgzwVif275mI432h_dTdxzByDN6X-eGlWzSiupGQvdypmxlTEy8natWpAgNc64KRwgbziAmZUFOlNFw8b3hu4w9D5r5AMjMWFP6XcXAw6tnMhcusyN4-ZGmouC8Gj=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""alatnya standart kompetisi powerlifting, ada conventional","gym","nya juga.""","· Buka pukul 06.30"
"https://www.google.com/maps/place/KLUB+MENTARI/data=!4m7!3m6!1s0x2dd6291dcd8094cb:0x2283e58a9cff0ab5!8m2!3d-7.9405096!4d112.6387165!16s%2Fg%2F11fd7gt755!19sChIJy5SAzR0p1i0RtQr_nIrlgyI?authuser=0&hl=id&rclk=1","KLUB MENTARI","5,0","(3)","Pusat kebugaran","·","","Jl. Borobudur No.60","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdn8XQfFa2EdwHgIONonB9C8T7-8ukbw7t5SIX89M985WgLrpmwhlzbxZJtHfxg3ZBkmfafNSG6HjpXc1uTG1wpwaitu55zndzXQ7InZz5dnQX9XgKhxELX5yauMvZyVuc3v4QXA=w80-h142-k-no","","","","",""
"https://www.google.com/maps/place/Balancd+Studio/data=!4m7!3m6!1s0x2dd62960dc855591:0x7608e3ff338a1a4a!8m2!3d-7.9715452!4d112.6232488!16s%2Fg%2F11zhw_m2jp!19sChIJkVWF3GAp1i0RShqKM__jCHY?authuser=0&hl=id&rclk=1","Balancd Studio","4,0","(3)","Studio Pilates","·","","Jl. Lawu No.10","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkRSHpBccwtfEbiSFzWb_9ZjOU3KYKNB-j6RW9OsGq3XEY_WH9G6AQ6DcfoBBh-JpMHBzehAaj7TihfxnoMy4tQdbjOphvwJ-4EPvf7tcWUPZu_8svvbA0PPuyusO9FHq5hPf3zYxflV8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantap, layanan pilatesnya bisa disesuaikan dg kebutuhan client.""","","","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Galaxy+Gym+Malang/data=!4m7!3m6!1s0x2dd6293982466a03:0xce9af5288e002d8d!8m2!3d-7.9636258!4d112.6546502!16s%2Fg%2F11pr79rgmg!19sChIJA2pGgjkp1i0RjS0Ajij1ms4?authuser=0&hl=id&rclk=1","Galaxy Gym Malang","4,3","(139)","Tempat Fitness","·","","·","Jl. Simpang Sulfat Selatan No.5","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFaXAer6sN3PtX3y6EKPBQEuIU1L48z3HJr76RqeVOyTuQSu3bRZpaGcDRreSh4ntvZTEn2Ay_FOi2PY37b-1XtuwQaeRbtsQ4D9Ybhjh26WeDx-d_Pm55G6k-nJrrGfReH8yrQw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lantai 1 ada","gym",", lantai 2 hall studio buat Zumba, pound, dll.""","· Buka Sen pukul 05.30"
"https://www.google.com/maps/place/JOE+SPORT+CENTER/data=!4m7!3m6!1s0x2e7883c435e62719:0xa36c4e3df26027e5!8m2!3d-7.979258!4d112.598303!16s%2Fg%2F11tx3rqtmc!19sChIJGSfmNcSDeC4R5Sdg8j1ObKM?authuser=0&hl=id&rclk=1","JOE SPORT CENTER","4,9","(26)","Gym Tinju Muay Thai","·","","Jl. Bandulan No.29","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVYMxxlUACgQFNB42O-ZBmgLgIzOD8qFD6i7vv36xKhonHWaz3w8IaewqJkxVAt5BaSsLWi7fSbQB6UEUA0RVDNyPZwf9sgcpZdYhynj8sy7V2qHzx_F7B0t1aMDv7sHXXwqbIBg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cuma minus gaada treadmill karena emang membershipnya murah bgt yaaa.""","","",""
"https://www.google.com/maps/place/Maskot+fitness/data=!4m7!3m6!1s0x2e7881cc0579d489:0x3f160c8e1a5af043!8m2!3d-7.9180856!4d112.589815!16s%2Fg%2F11w9kpllpv!19sChIJidR5BcyBeC4RQ_BaGo4MFj8?authuser=0&hl=id&rclk=1","Maskot fitness","4,8","(4)","Tempat Fitness","·","","akses keluar masuk, lewat gang sebelah ruko, Jl. Raya Sengkaling No.118 lantai 2","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpJ9uZrQCaa7Oqgc8MCKR0URoA5S6hhhoheclyFDQpSxHO4xO7PfQZKSlXW_ZMTJVKQ-3yCIeTlDgS2bnCGw1dCX7m3Eh3XBs2F2-mBgUzAh40VEk9IGmvVGL0i6a4B9gdXrI6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bagus""","","","· Buka pukul 07.00"
"https://www.google.com/maps/place/Sanggar+Senam+Taurus/data=!4m7!3m6!1s0x2e78820d6e4f4c43:0xf93a1e9169ac3581!8m2!3d-7.9402!4d112.606497!16s%2Fg%2F1pzrlzndt!19sChIJQ0xPbg2CeC4RgTWsaZEeOvk?authuser=0&hl=id&rclk=1","Sanggar Senam Taurus","5,0","(4)","Pusat Kebugaran","·","","·","Jl. MT Haryono Gg. 10 Blk. B No.1110, RT.5/RW.5","","https://lh3.googleusercontent.com/gps-proxy/ALd4DhF8yT46g5HStYVwy_3yecWMEcQJbkKhl8YF2B72yAPqNijtLmFZlXJSd7Z9VoCr1Ypwn7fr4vxHR_TgZM5XmgXg-QzS1lLkFuF4291NdHESUUvNPziFEGK_TO3UQpw8KMBmm1NttZamuArbg3-grizSxcAXkzLJ64s8Ksc5Igc2Dfgh1U65dc2PlPitqHqVkRpg0w=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/Kephet+Boxing+Camp/data=!4m7!3m6!1s0x2e7882097f24c7d7:0x69e7065ce436d44f!8m2!3d-7.9366013!4d112.6167426!16s%2Fg%2F11c0t8v0k1!19sChIJ18ckfwmCeC4RT9Q25FwG52k?authuser=0&hl=id&rclk=1","Kephet Boxing Camp","3,5","(2)","Sekolah Kickboxing","·","","Jl. Simpang Candi Panggung No.65","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuLyO40KAlAK84H8dnTLhZGAVPj9Ap5E0NMplrrQ0rOiHp5A7EmAZbzrBboTg8BeZkr9bpDVRZfZEJK2CZ9EZU3QA9Coc7opt4S0ogaXbBp5DBdGYO-f40YCDSbaZeAbdFqIBS=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/Cengger+Gym/data=!4m7!3m6!1s0x2dd629002f8dd8c5:0x48884e956f2d0ea1!8m2!3d-7.9461854!4d112.6313045!16s%2Fg%2F11xz5j4x6x!19sChIJxdiNLwAp1i0RoQ4tb5VOiEg?authuser=0&hl=id&rclk=1","Cengger Gym","1,9","(8)","Gym Tinju Muay Thai","·","","Jl. Cengger Ayam I No.3","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bvxzjhdAuZ4-upiIVyF2Gw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=17.682314&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""wah bagus pol tah tempatnya""","","",""
"https://www.google.com/maps/place/Venosa+D63/data=!4m7!3m6!1s0x2dd6290065dab0df:0xbbb7de09fffeb9e8!8m2!3d-7.9336999!4d112.6248771!16s%2Fg%2F11yprs2cnl!19sChIJ37DaZQAp1i0R6Ln-_wnet7s?authuser=0&hl=id&rclk=1","Venosa D63","","","Tempat Fitness","·","","Jl. Terusan Sudimoro No.15, RT.09/RW.007","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8BTRbt8CEP8zo_lqR8PygA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=30.783886&pitch=0&thumbfov=100","","","","",""
"https://www.google.com/maps/place/The+Society+Studio/data=!4m7!3m6!1s0x2e788310ad972a91:0xd9b18187f7408fbd!8m2!3d-7.9652242!4d112.5933697!16s%2Fg%2F11x8hcd2m3!19sChIJkSqXrRCDeC4RvY9A94eBsdk?authuser=0&hl=id&rclk=1","The Society Studio","5,0","(13)","Studio latihan","·","","di atas Dentical Dental, Elpico Mall 24, Lantai 2 Lantai 2","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMVqG7X0tVDw_RtZjap2Q9I6RBWG6ssJfNy83vkShnwWFrspNINI10qFsCQF0umpi14isDU_QwnR9LTiUOt_J7v2_KCWyljBN3DZL4ddLIRUc6XZI09ntmyLiPcdld88ELy5QafsnYhNI=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","nice, coach nice""","· Buka pukul 09.00"
"https://www.google.com/maps/place/SAM+Fitness+Store/data=!4m7!3m6!1s0x2e7882991dfc608d:0x8d66805480b17af7!8m2!3d-7.9803494!4d112.6120692!16s%2Fg%2F11ckqsyt4t!19sChIJjWD8HZmCeC4R93qxgFSAZo0?authuser=0&hl=id&rclk=1","SAM Fitness Store","4,8","(113)","Toko Vitamin & Suplemen","·","","·","Jl. Kurmo No.18","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuFom9dcFlBiIK9MDfWy-EVZM6LvT17dwfBW90r64FIBawz6CzzmzNic2GDxoMf0g1H3sjkUHdDAEHXXnAuLAYXDt-g2h0IPFMjPN22heMa2A7pko89Tocv-34d9ORgKT6g24=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","recommended buat belanja suplemen","· Buka pukul 12.00"
"https://www.google.com/maps/place/Fitnessworks+Malang+Black+Lanners/data=!4m7!3m6!1s0x2dd6298889da2fc3:0xb582854b8ee2c092!8m2!3d-7.9375625!4d112.6773125!16s%2Fg%2F11y94hhzvh!19sChIJwy_aiYgp1i0RksDijkuFgrU?authuser=0&hl=id&rclk=1","Fitnessworks Malang Black Lanners","5,0","(418)","Tempat Fitness","·","","3M6G+XWV","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlmI_kzDeuqZdc0rRMrSX_phfqpvrHta3RsX6rk2OF0_1mpeYeJouWFefh3jbNaldj4SXNN_QHRg6_Kmlq43u3dlItFbxNXQYnX5qz78oPgvLpnCLSzu1ukhK8tsjzfDTsNgkUYc6xjzln=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","luas, bersih, alat lengkap, parkiran luas, dan staffnya friendly.""","· Buka pukul 05.00"
"https://www.google.com/maps/place/Sanggar+Senam+Naila/data=!4m7!3m6!1s0x2e788215d4d9db23:0x52ef3197a407ef34!8m2!3d-7.937993!4d112.5988998!16s%2Fg%2F11hcylmfb0!19sChIJI9vZ1BWCeC4RNO8HpJcx71I?authuser=0&hl=id&rclk=1","Sanggar Senam Naila","4,7","(7)","Pusat Kebugaran","·","","Jl. Tlogo Suryo No.3, RT.04/RW.02","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBFWUydGWfP4MqCSYsMWOurpxosTfHGU22WxNGonlGAOwKduNYmkmsFZ93_x9NtfrNe15YygYWP7m2ktU9pxMVeA4eMdxAlRpdhF7gLieTzmodVg8AeQ90SAVFC9g17bPSzJsE=w122-h92-k-no","","","","","· Buka Sen pukul 07.30"
"https://www.google.com/maps/place/Harris+Fitness/data=!4m7!3m6!1s0x2dd6298cbd66557f:0xe3f576c38ccc7852!8m2!3d-7.9259228!4d112.6452207!16s%2Fg%2F11g69h9kvm!19sChIJf1VmvYwp1i0RUnjMjMN29eM?authuser=0&hl=id&rclk=1","Harris Fitness","5,0","(9)","Tempat Fitness","·","","Jl. A Yani Utara Riverside Block C-1, Polowijen, Blimbing","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxDeM4oK2ufe03HYHL6lWhz6FLzSfMEGKQGxkEksOWycehNFcdKxQ_z7aLkxmolI0ZuqjAtk0_PfOS7esUkRSQjCn4F5PvAIcx715NUJgSe0W4CQd8belPeh3jqEXhHAJcQTVX9Rx9GG0=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus banget""","","","· Buka pukul 06.00"
"https://www.google.com/maps/place/FIT+HUB+Dieng+Malang/data=!4m7!3m6!1s0x2e78830f21aed5f1:0xe7d45d7e956c83ac!8m2!3d-7.972982!4d112.613444!16s%2Fg%2F11w2j2rvrn!19sChIJ8dWuIQ-DeC4RrINslX5d1Oc?authuser=0&hl=id&rclk=1","FIT HUB Dieng Malang","4,8","(453)","Tempat Fitness","·","","No.32 Jalan Dieng","Tutup","· Buka pukul 06.00","https://lh3.googleusercontent.com/p/AF1QipN2MUMPmcNJ8P6Jlq5tlY7oWUX-x85YCIfG3HWL=w160-h184-p-k-no","","","","",""
"https://www.google.com/maps/place/FIT+HUB+Dieng+Malang/data=!4m7!3m6!1s0x2e78830f21aed5f1:0xe7d45d7e956c83ac!8m2!3d-7.972982!4d112.613444!16s%2Fg%2F11w2j2rvrn!19sChIJ8dWuIQ-DeC4RrINslX5d1Oc?authuser=0&hl=id&rclk=1","FIT HUB Dieng Malang","4,8","(453)","Tempat Fitness","·","","No.32 Jalan Dieng","Tutup","· Buka pukul 06.00","https://lh3.googleusercontent.com/p/AF1QipO0nB8NLw19vF6qP6c8DAfyDWYEUAXsg2-XP0Yg=w160-h184-p-k-no","","","","",""
"https://www.google.com/maps/place/Hirond%27Elle,+Sophrology/data=!4m7!3m6!1s0x2dd6297736d15bab:0x24106e66841ce72c!8m2!3d-7.9583125!4d112.625188!16s%2Fg%2F11qnmdggc4!19sChIJq1vRNncp1i0RLOcchGZuECQ?authuser=0&hl=id&rclk=1","Hirond'Elle, Sophrology","","","Studio Yoga","·","","Jl. Kintamani","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgexR_DbEDaAPKJ7dFS1v9tk3J3h1rtbnpc11sTCdw60QE64ISm_9OkSt1Fdxs4SJG9aoWDt5urqpqhdatLS2e1f5VWvx-doK5KhhVP7G-u7Q_UnX8hRMLqQH4-ZoouFq1XOI=w80-h120-k-no","","","","","· Buka Sen pukul 08.00"
"https://www.google.com/maps/place/OLIVE+TREE+STUDIO/data=!4m7!3m6!1s0x2e78829c1b6f8717:0x8f8adfd434f6d662!8m2!3d-7.9774832!4d112.6149116!16s%2Fg%2F11cmw402jp!19sChIJF4dvG5yCeC4RYtb2NNTfio8?authuser=0&hl=id&rclk=1","OLIVE TREE STUDIO","4,4","(28)","Tempat Fitness","·","","·","Jl. Kepundung No.43","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFydIk6pFHIOnP6TV_ELEMgcsb0wLdynwOi-wXojcLkW7PvyHfda84HsxqZy-m_1bBpB-l5HaZUP0NKMNfHhHntWfA1KOUy4VwU7Z4jD-feZzClZ0PBpZJhe7ifG4fJvqxYFne4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bagus enak dan rekomnded""","","","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/Lapangan+Tennis+Wijaya+Kusuma/data=!4m7!3m6!1s0x2dd629cfb8c4c5f5:0x4626990391099318!8m2!3d-7.952901!4d112.6333783!16s%2Fg%2F11f0kkdxn3!19sChIJ9cXEuM8p1i0RGJMJkQOZJkY?authuser=0&hl=id&rclk=1","Lapangan Tennis Wijaya Kusuma","4,7","(39)","Tempat Fitness","·","","·","Jl. Wijaya Kusuma No.18","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEn1xuNDNmR8-h2iAkxzXJ0nct_ZEvLdXpKXn4STzRlNMfvou0OsF1ZY9yULv4ck0d_ynPI-bi5QXcSnk32xDvAfaAvpB8s1NCvfmBKb5S9bfQsSzyvV4J20cY2E9VorGQoIuyd=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus sekali""","","",""
"https://www.google.com/maps/place/D+Profesional+Fitness+Gym/data=!4m7!3m6!1s0x2e789d36b7ef0d51:0xdbc71c0c7da679a2!8m2!3d-8.0118627!4d112.5904498!16s%2Fg%2F11gdchyc5b!19sChIJUQ3vtzadeC4RonmmfQwcx9s?authuser=0&hl=id&rclk=1","D Profesional Fitness Gym","4,6","(36)","Pusat Kebugaran","·","","·","Gg. Salak No.40, RT.3/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECd9luB26oTHJ_Yj1OaC2_o1tPjteo4WtikX0ckMsRhoo_H8GcuwQ9hz5eaRVL70yokkbZT-RT-yBzgVzEOjzGHD676craq0yiAbVPSRSHA1QEOTJiiOlwYy7_RiFzKlVMBFXq=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","yang bagus udara terbuka gak pengap...""","· Buka pukul 07.00"
"https://www.google.com/maps/place/Coach+Herbalife+Malang/data=!4m7!3m6!1s0x2e7883cc5d40b719:0x5792ed3e7a45da7!8m2!3d-7.9385899!4d112.6077681!16s%2Fg%2F11pbd8l_tl!19sChIJGbdAXcyDeC4Rp12k59MueQU?authuser=0&hl=id&rclk=1","Coach Herbalife Malang","","","Pusat Kebugaran","·","","3J65+H46","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IlZTQ9gxf8SAYEzlXRUGOQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=348.89362&pitch=0&thumbfov=100","","","","",""
