"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","M4A5Cf"
"https://www.google.com/maps/place/Papa+Yon%27s+Pizza/data=!4m7!3m6!1s0x2dd6296815e96033:0x939a45f1f519ea9d!8m2!3d-7.9570199!4d112.6285364!16s%2Fg%2F11xn4xcrhm!19sChIJM2DpFWgp1i0RneoZ9fFFmpM?authuser=0&hl=id&rclk=1","Papa Yon's Pizza","5,0","(1)","","","Pizza","·","Jl. Mawar Gg. I No.120","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5WQ4fE3FUzlu-dLQ8DK_dgCLFE5R4igrcrZ2S1K_9vjmaJJjYOv18Sf_U15_y4kgVXcwUsO88gKFbXpIUTt5oDpJ7glDojQ4h80dg8Bujub8K8SYHnjdqMjOqzCEBEICxjFUCIkDEEqmH=w103-h92-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Roti+Gokki+MT+Hariyono/data=!4m7!3m6!1s0x2e7883194b16cc49:0x2106f9a6d79982a0!8m2!3d-7.9478843!4d112.6138584!16s%2Fg%2F11zk237jn_!19sChIJScwWSxmDeC4RoIKZ16b5BiE?authuser=0&hl=id&rclk=1","Roti Gokki MT Hariyono","5,0","(6)","","","Toko Roti","·","Jl. Mayjen Hariyono Jl. MT. Haryono No.97","Tutup","· Buka pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYoVzurOnhV-3Pg43uKUk4VkIkamiOnh4AOLqVgq6NKXhuQIO45k6vmk4IOTNRUQBenNA10-Sb4V4vi3R3VHAWd3FtpR7nAVuW5h6qAN2yznDbAYYQ5H9HEL1iTDMZX4PY0d8UYyvkj4at=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Roti Gokki sekarang hadir di Malang.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF6azIzN2puXxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Kukasi+Nasi+Martabak+%28+by+lempoeng+%29/data=!4m7!3m6!1s0x2e78827233cde0db:0x45676154f17c0dc2!8m2!3d-7.9482425!4d112.6092822!16s%2Fg%2F11b6wlfs_p!19sChIJ2-DNM3KCeC4Rwg188VRhZ0U?authuser=0&hl=id&rclk=1","Kukasi Nasi Martabak ( by lempoeng )","4,2","(453)","·","Rp 1–25.000","Martabak","·","·","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsFIVRn69TH_71ed2sD7vgPUbhNYqJDMJotvPYYBnHsuS4BIYKpGBIWiR4-MRxNNhZW4-fM4FCbDaUFYMuIYEBXHnbvFH-4oENa6lFR7w8Sijf7ELq8cn_pC_y0heyg7ajsteK=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bikin perut kenyang.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNndsZnNfcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pizza+Combi+Malang/data=!4m7!3m6!1s0x2dd629e7ec0af0ef:0x708d58a3ca787d82!8m2!3d-7.9339049!4d112.6292911!16s%2Fg%2F11c3svd4y8!19sChIJ7_AK7Ocp1i0Rgn14yqNYjXA?authuser=0&hl=id&rclk=1","Pizza Combi Malang","4,5","(1.399)","·","Rp 25–50 rb","Pizza","·","·","Tutup","· Buka pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvfKpf2M1BlPYEh16Pi1-cQtTVcI88RkMVzY7VMSvrhgX_fsXoz5vzMrhK_6aTg7ulQJlP9i0VQRICY3KZWo7AuRY6NrPKEX1MamYpBO1HjFbXqXntnvfoj1dLC6cIixEa4Ygz=w97-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mac and cheesenya enak, spicy spaghetti so-so, pizzanya oke.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjM3N2ZDR5OBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Sop+Ayam+Klaten+Dinoyo/data=!4m7!3m6!1s0x2e788273aa309773:0x525ee7cec4f5b091!8m2!3d-7.9449278!4d112.6112712!16s%2Fg%2F11b6dfw_6b!19sChIJc5cwqnOCeC4RkbD1xM7nXlI?authuser=0&hl=id&rclk=1","Sop Ayam Klaten Dinoyo","4,5","(4.334)","·","Rp 1–25.000","Sup","·","·","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWMazloNlTddtwBIsX9gC7IXXBs4cxY8T48YgHyK3WvZG50hREliGJC8LUUc2NWfpNzSfomiqXcdUYjP2JevzpfxGQRatm8jyf6EV1JfxGb8V2HKT8ZlyUEOW10xI4nnRpMgI1=w80-h98-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pertama kali nyoba th 2022 sampai sekarang.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmRmd182YhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pizza+Hut+Ristorante/data=!4m7!3m6!1s0x2dd6282413e7f717:0xa5e0b83761ce1bee!8m2!3d-7.9762821!4d112.6270576!16s%2Fg%2F1td_7spc!19sChIJF_fnEyQo1i0R7hvOYTe44KU?authuser=0&hl=id&rclk=1","Pizza Hut Ristorante","4,6","(6.822)","·","$$","Pizza","·","·","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJw-YdVAFVMunVt5WlClAim-jRtb1b4JHe_ipRBt4ThFzRGMhLCaz0k-XH45vuI4-75nhGJPYE6qJfE-ZQf5no41vGWRjO6CKkaEm3f27VNnXykiDcspVYur5L_1S73jT7Ufyh39pyIRN-=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kadang rasa","pizza","enak, kdg apalagi jika lg rame rasa","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkXzdzcGMYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pizza+Tarik,+Lowokwaru/data=!4m7!3m6!1s0x2dd629d770a3ae89:0xfb3c0db4ae479cef!8m2!3d-7.9345843!4d112.6289917!16s%2Fg%2F11ybvgnhr6!19sChIJia6jcNcp1i0R75xHrrQNPPs?authuser=0&hl=id&rclk=1","Pizza Tarik, Lowokwaru","4,3","(85)","·","Rp 1–25.000","Makanan Kecil","·","Jl. Ikan Tombro No.23","Tutup","· Buka pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuXjHZUxujgKqMk9MjfIYjQbV9ZA8aCDjTndRo9lsYG3zV6zv2cpmG57ai79k-o67vupM4So3eSkmgCASQl2oKK8EOWRHSeoK8SuLNzbbpB0UYfLe88WwHVilISUFSGI7IZ9KwMA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak, cocok untuk yang ingin coba hal baru""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5YnZnbmhyNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Bang+Pizza+-+Sulfat/data=!4m7!3m6!1s0x2dd629002b7b1a69:0x9e4ec631819e5fa7!8m2!3d-7.9630536!4d112.6549518!16s%2Fg%2F11xkdnn2tg!19sChIJaRp7KwAp1i0Rp1-egTHGTp4?authuser=0&hl=id&rclk=1","Bang Pizza - Sulfat","4,5","(54)","·","Rp 25–50 rb","Pesan-Antar Pizza","·","Jl. Terusan Sulfat No.1A","Tutup","· Buka pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHli6Udq_pGIYQfboTDT59Rxz5O3Ax46SFlZwysfvuQ8_m6FYNDYMr8N4Y27XplYEba-JxQOCtZnvXMKcUXQvJgRtsLLdUDvI-ptMgZ-LChFZ9QAR0LDendErRvfaegZbtokMu80dLG9IXD=w85-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","PIZZA","nyaa full topping+++ UENAKKKK BANGETTT LEMBUTTT 🤤🤤""","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2dd629c81699e1fb:0x1c67352343d229df!8m2!3d-7.9517276!4d112.6394306!16s%2Fg%2F1pzxnylt7!19sChIJ--GZFsgp1i0R3ynSQyM1Zxw?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,6","(5.839)","·","$$","Pizza","·","Jl. Letjend S. Parman No.44","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFW8YX4DUB-wHi6CKk87DTArrvsAZWDkzfsVsSIpLpxvCqgPw4beRExHIEDmyM7J8aCG_E_rmhsnrxwuspQSAgJ-dm1Kbv5cbaJaCv9Iz4RbhbxhFcDKMsJIB97akJP_aG_4g=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa dine in atau take away..","pizza","disajikan Fresh  made by order""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6eG55bHQ3GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pide+Turkish+Pizza+Cabang+Ke+31+UIN+Malang/data=!4m7!3m6!1s0x2e788362326a7171:0xe5d1435862b41fb!8m2!3d-7.9515538!4d112.6089722!16s%2Fg%2F11sdnj0bxq!19sChIJcXFqMmKDeC4R-0ErhjUUXQ4?authuser=0&hl=id&rclk=1","Pide Turkish Pizza Cabang Ke 31 UIN Malang","4,9","(9)","","","Pizza","·","Jl. Raya Sumbersari No.85 Kavling D","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOh7xiax7NWJlzdj09RPBc47x6D2k-pHYb2d3RqlhCzMDc1ncVZQMrkoECiVDf_aoTkJAZj1x-PuASmNhMjlCBVCnrm0ewN1RvO0-SE9lfAmHh71i75ZdNrX_PMuHdiRwg6fiy_w=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak, menunya variatif, harganya lumayan terjangkau.""","","","","","",""
"https://www.google.com/maps/place/Pizza/data=!4m7!3m6!1s0x2dd629d7a5eee39b:0x4336235ec8721f3f!8m2!3d-7.9536678!4d112.6224128!16s%2Fg%2F11v4fbtvky!19sChIJm-Pupdcp1i0RPx9yyF4jNkM?authuser=0&hl=id&rclk=1","Pizza","","","","","Restoran","·","Jl. Bunga Srigading Dalam No.11A","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ALZetCvEMuMLuAuJ__vecA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=252.70525&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/Hoobz+Pizza+%26+Roti/data=!4m7!3m6!1s0x2dd6290009d04987:0x3994ab98408020c5!8m2!3d-7.9401852!4d112.6593819!16s%2Fg%2F11x7bg5v9p!19sChIJh0nQCQAp1i0RxSCAQJirlDk?authuser=0&hl=id&rclk=1","Hoobz Pizza & Roti","4,9","(70)","·","Rp 50–75 rb","Pizza","·","3M55+WQC, Jl. Blimbing Indah Megah","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDD4riJN2muVF3RzXZilbzabeIhNaBAvy6DyWjD68jlo92xTi0bu1U3CSrVYrpEIsgKSYuYb6RmWQ81FShtN0INo57BLy0pB3NZyskfxztmKL2KpC1l-H0rbt1PkFrh-fvqdQFeNGpTGE=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","dan roti nya enak bgt... Bikin nagih..""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4N2JnNXY5cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Malibu+Steak+%E2%80%98n%E2%80%99+Pizza+Terusan+Kawi/data=!4m7!3m6!1s0x2e78829cc360cbfd:0x2c0d821bf84cefda!8m2!3d-7.9739018!4d112.6163295!16s%2Fg%2F1tzvyw59!19sChIJ_ctgw5yCeC4R2u9M-BuCDSw?authuser=0&hl=id&rclk=1","Malibu Steak ‘n’ Pizza Terusan Kawi","4,4","(1.048)","·","$$$","Pizza","·","Jl. Terusan Kawi No.6C 6D","Tutup","· Buka pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHV1z1oKMO3WFOsGmvhtU12IOB8T0G8pgijOJJH8aecHHJbgHYfyp-QCve-GXFlFsYoSHu85qsGEdt1TJW24ZSbz_PFgO2P1Jx7AH-8Z5f2R6ZIakmok3nQjO4_6HZdvFl_q7n7=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya juga enak sekali, pizzanya model tipis bukan roti""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXR6dnl3NTkYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wS_2aeDOAoChg8UPjJXHyA4&ei=wS_2aeDOAoChg8UPjJXHyA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pizza+Mama+Ocha/data=!4m7!3m6!1s0x2e7881cb4a612305:0x3e855c462a2040b7!8m2!3d-7.9161642!4d112.5807861!16s%2Fg%2F11wc3ksp12!19sChIJBSNhSsuBeC4Rt0AgKkZchT4?authuser=0&hl=id&rclk=1","Pizza Mama Ocha","5,0","(4)","·","Rp 25–50 rb","Toko Makanan","·","Jl. Kaca Piring No.76","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsHAKwpY90Pfp1gZnIIZIcvBCqxQhCg799Hosu-WMsKxD6TlV6NcgE_J2qt4r1y4XNKqVPVNkl1fYloVC_L-jr3MNE1Lrk2TRHsEv1TDTn0Ao-EMas2mZcIcr7BEb60C8mH08N=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wajib Coba !""","","","","","",""
"https://www.google.com/maps/place/Panties+pizza+Trowulan/data=!4m7!3m6!1s0x2dd629dae81e0b65:0x6e34c219702c9239!8m2!3d-7.9412913!4d112.6375305!16s%2Fg%2F11tr_ys80m!19sChIJZQse6Nop1i0ROZIscBnCNG4?authuser=0&hl=id&rclk=1","Panties pizza Trowulan","4,6","(5)","","","Restoran","·","Jl. C.Trowulan No.66","Tutup","· Buka pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPxRemPbeNxT-LsPRTglTiztNZoPn5iFe1n06fe-IEyjbeZvwTNvksGO66bxyFrLlCSs_D9vuGB7JvJtDhOHpi-KR5Q4xiMEQdnAutJlGGtuFwe-pbPgAEP6igp5CEr4bstFtC=w163-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Malang+pizza/data=!4m7!3m6!1s0x2e78817f80f88751:0xbf353fa2495aac05!8m2!3d-7.9213245!4d112.582643!16s%2Fg%2F11mvb_sz5q!19sChIJUYf4gH-BeC4RBaxaSaI_Nb8?authuser=0&hl=id&rclk=1","Malang pizza","5,0","(2)","","","Toko Roti","·","Jl. Sidomakmur Baru No.C8","Tutup","· Buka Sen pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhX2mifnmF2CVJ0AWJUTYBuiHgcyC2k_yf4fC5hjDjWvUd3Ec9MTaRfiA3hoaPaOP9H0nmEvMVvOTzbM3xKvmWJKwf0z0RvasAqdlRsUYOoRSAWcjY6eX1YkWAv-4BwNCGNzft=w80-h106-k-no","","Pesan antar","","","","","",""
"https://www.google.com/maps/place/BRAM+BRAM+PIZZA/data=!4m7!3m6!1s0x2e78830066db3fb9:0xf327f60999264b8a!8m2!3d-7.9873071!4d112.612976!16s%2Fg%2F11y4b6wjcq!19sChIJuT_bZgCDeC4RiksmmQn2J_M?authuser=0&hl=id&rclk=1","BRAM BRAM PIZZA","5,0","(1)","","","Restoran","·","Jl. Mergan Kelurahan Blk. A No.19","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9U0-_NYFuz6qc2GTg5W6JZuDQlVl9X15WOdZcnNnjFiEd5_FVJydwWcITQ4YNCZmHGLmwyyyFmWXulbUnmJnfbGEbogNDREUg5gxEnqSCvfmSueOw9Au377jBL-39xat1mlMXbQ=w91-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tersedia Dimsum mentai fresh dan Dimsum frozen""","","","","","",""
"https://www.google.com/maps/place/Pizza+Ndezo/data=!4m7!3m6!1s0x2e7881d2ac608621:0x5f96fda31a9c3c81!8m2!3d-7.916011!4d112.5924512!16s%2Fg%2F11gh2qllbg!19sChIJIYZgrNKBeC4RgTycGqP9ll8?authuser=0&hl=id&rclk=1","Pizza Ndezo","4,6","(48)","","","Pizza","·","·","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4DWBJEvpJDrv-VW4481gPOr6ZaSCd8JlOPOuHlQEQvnAl6xUKrQSM1BHUp45icQkOJ8Cb9Ejqygk_9-aNGkKDxbx4FcMSc410akeCS6GbmALVuSK7cUBhN3l0DAIsCfznNuQz=w86-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak, lebih enak dr pizzahut menurutku""","","","","","",""
"https://www.google.com/maps/place/Cissipizza/data=!4m7!3m6!1s0x2e7883f0d72312f3:0x9770de9689619b11!8m2!3d-7.9391127!4d112.5952269!16s%2Fg%2F11h24sklz1!19sChIJ8xIj1_CDeC4REZthiZbecJc?authuser=0&hl=id&rclk=1","Cissipizza","3,8","(107)","","","Restoran","·","Blk. B Jl. Kanjuruhan Asri No.40","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy7aZ7SRqZ1656q8n2yoc077DJEy_0y06fnwf4oPlF9GVq4m981aNs6vwKBFgrDOEIWhDSEzCOJUjw8cfCclrYnyEAl1SB-lqDs2kOQnGDZlwsBHmzKiTcWvjPhiuhPoNyj-Us=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoMjRza2x6MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yy_2afWsIsW4juMP7OjqkQo&ei=yy_2afWsIsW4juMP7OjqkQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Mr.Awins+pizza/data=!4m7!3m6!1s0x2dd62912e070771f:0xfdc6026e5fd93326!8m2!3d-7.9782265!4d112.6273537!16s%2Fg%2F11svmlh7tl!19sChIJH3dw4BIp1i0RJjPZX24Cxv0?authuser=0&hl=id&rclk=1","Mr.Awins pizza","5,0","(1)","","","Pesan-Antar Pizza","·","Jl. Arjuno Jl. Semeru Gg. 1 No.1172, RT.09/RW.01","Tutup","· Buka Sen pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXOI-0px5j6ZYx1hK_g8ovz0iR5w_J1U8AYK8ot3clh8A6MdiZAKFrDzZzlC47Xe6lv0mpbBXHpNcFYe2h2O_FzcSkYIICyik_NbKI7ZwojpvpROmGAgYTISR9bh-RaQcqp4zJuQ=w80-h179-k-no","","Ambil di tepi jalan","Pesan antar","","","","","·"
"https://www.google.com/maps/place/So+Long+Pizza/data=!4m7!3m6!1s0x2e7883002a07bfb9:0xce408d1cdc878c17!8m2!3d-7.9247482!4d112.5967704!16s%2Fg%2F11w9cm_qfd!19sChIJub8HKgCDeC4RF4yH3ByNQM4?authuser=0&hl=id&rclk=1","So Long Pizza","4,5","(2)","","","Pizza","·","Jl. Tirto Utomo No.15","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWPJ1mpsbcFBP4pEC2omh90iGjduAVkxQRSFfC3dXhst3kg2rjZwEVOW-CkkyQ7hVjMs0jJ9FVlCMkWteWPpj8Foa8IATMHKUpMwpp2xRIoTxVe3SQRGr_lIhxcnNLs1Nl9hmE=w80-h106-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","","","·"
"https://www.google.com/maps/place/Story!+HQ+%28Pizza,+Coffee,+Udon,+Fried+Chicken+and+Book+Store%29/data=!4m7!3m6!1s0x2e7881563b22d431:0x75b5b01447e99366!8m2!3d-7.9213018!4d112.5792879!16s%2Fg%2F11rq3vll5_!19sChIJMdQiO1aBeC4RZpPpRxSwtXU?authuser=0&hl=id&rclk=1","Story! HQ (Pizza, Coffee, Udon, Fried Chicken and Book Store)","4,4","(123)","·","Rp 25–50 rb","Pizza","·","Jl. Pamenang 2","Tutup","· Buka pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEs6mSPNQDP-l04Dm7JS3waH6TZvBt3rRHoyzSzeXHYgMqmYEc0RvWnGMk0lsDVJZprqmSizRPl6W9y49gkdGuzVvoQbL4305o3BY3eXbHw491wsxrAaNtkUeiuNzjgOFembFWujw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza",", udon, sama menu nasi ayam goreng.""","","","",""
"https://www.google.com/maps/place/Pizza+sibb/data=!4m7!3m6!1s0x2dd629e60fb771bf:0xff3082a70b1fe87c!8m2!3d-7.9416455!4d112.652269!16s%2Fg%2F11nmrnw4v5!19sChIJv3G3D-Yp1i0RfOgfC6eCMP8?authuser=0&hl=id&rclk=1","Pizza sibb","5,0","(2)","","","Pizza","·","Jl. Plaosan Timur No.187","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOYBYyvDCZ9PACIL6Jiw1xAOFB_lb-SFXRAM893durCuHjYk5HoNjfHiS1bnOmCNjc8XJrGr3ZpbRUh__qtoIWl3OQ_yymBf2jasBVfNwJ_OWo-gfW6P09eeXM3trbcE7UCID3=w80-h142-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Trix+House/data=!4m10!3m9!1s0x2e78832b1b73e207:0x48c94e7ef836c16b!5m2!4m1!1i2!8m2!3d-7.9549759!4d112.6167842!16s%2Fg%2F11sdwfsb4w!19sChIJB-JzGyuDeC4Ra8E2-H5OyUg?authuser=0&hl=id&rclk=1","Trix House","4,2","(441)","","","Guest house","","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHS0qPQqTRlE1UgwpuPQkT2yhyYeXH0Pqp63M7zBrLGhpctmTNcuoalbWRFqnFlvXvBw-_6_gNWqqwtdaKSATJ5lGDpwXQUo9LkZ-SqKBU4iOr36usibZBA72uVR8xH5jwkWRzp=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Worth every penny!""","","","","","",""
"https://www.google.com/maps/place/Baby+Pizza+%26+Souffle/data=!4m7!3m6!1s0x2e788300332d24e9:0xc4976408262828ac!8m2!3d-7.9738431!4d112.6116891!16s%2Fg%2F11lcpqjxl3!19sChIJ6SQtMwCDeC4RrCgoJghkl8Q?authuser=0&hl=id&rclk=1","Baby Pizza & Souffle","3,2","(14)","·","Rp 25–50 rb","Kedai Kopi","·","Malang City Point, Jl. Terusan Dieng","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIVotn-hgJ5NN6m5Gy-85umGbQBVttnPGRu7LtjlUJ1yHAL9HancUww85GORRDiBi8FaxYBeN81HyAjrYSlaqkMlmKqknuUM-Ap_s9Gmnl-5loaxPNuUYSkZ5GmKDK8oDILuZQLw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The best lasagna!""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsY3BxanhsMxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=yy_2afWsIsW4juMP7OjqkQo&ei=yy_2afWsIsW4juMP7OjqkQo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
